Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Attention backend: flash (cuda capability 9.0)
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 29189ms | tok/sec: 17,961 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854702 | lrm: 1.00 | dt: 310ms | tok/sec: 1,693,339 | mfu: 40.9% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.442314 | lrm: 1.00 | dt: 310ms | tok/sec: 1,690,388 | mfu: 40.8% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.971717 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,287 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.578777 | lrm: 1.00 | dt: 325ms | tok/sec: 1,611,451 | mfu: 38.9% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.248864 | lrm: 1.00 | dt: 312ms | tok/sec: 1,683,065 | mfu: 40.7% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.998102 | lrm: 1.00 | dt: 318ms | tok/sec: 1,646,276 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.787111 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,796 | mfu: 39.2% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.607023 | lrm: 1.00 | dt: 315ms | tok/sec: 1,665,311 | mfu: 40.2% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.455187 | lrm: 1.00 | dt: 317ms | tok/sec: 1,653,292 | mfu: 39.9% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.325421 | lrm: 1.00 | dt: 325ms | tok/sec: 1,611,416 | mfu: 38.9% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.217121 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,326 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.120767 | lrm: 1.00 | dt: 315ms | tok/sec: 1,665,974 | mfu: 40.3% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.034927 | lrm: 1.00 | dt: 326ms | tok/sec: 1,610,405 | mfu: 38.9% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.962800 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,484 | mfu: 39.9% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 5.898189 | lrm: 1.00 | dt: 317ms | tok/sec: 1,655,023 | mfu: 40.0% | epoch: 1 | remaining: 298s    
step 00301 (31.0%) | loss: 3.191274 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,639 | mfu: 39.4% | epoch: 1 | remaining: 207s    
step 00302 (31.1%) | loss: 3.190942 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,065 | mfu: 39.4% | epoch: 1 | remaining: 206s    
step 00303 (31.2%) | loss: 3.190417 | lrm: 1.00 | dt: 317ms | tok/sec: 1,655,492 | mfu: 40.0% | epoch: 1 | remaining: 206s    
step 00304 (31.3%) | loss: 3.187172 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,410 | mfu: 39.7% | epoch: 1 | remaining: 206s    
step 00305 (31.4%) | loss: 3.185578 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,855 | mfu: 39.5% | epoch: 1 | remaining: 205s    
step 00306 (31.5%) | loss: 3.181632 | lrm: 1.00 | dt: 326ms | tok/sec: 1,607,788 | mfu: 38.8% | epoch: 1 | remaining: 205s    
step 00307 (31.6%) | loss: 3.176160 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,500 | mfu: 39.6% | epoch: 1 | remaining: 205s    
step 00308 (31.7%) | loss: 3.173307 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,920 | mfu: 39.4% | epoch: 1 | remaining: 204s    
step 00309 (31.8%) | loss: 3.170277 | lrm: 1.00 | dt: 317ms | tok/sec: 1,652,022 | mfu: 39.9% | epoch: 1 | remaining: 204s    
step 00310 (32.0%) | loss: 3.172246 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,070 | mfu: 39.6% | epoch: 1 | remaining: 204s    
step 00311 (32.1%) | loss: 3.173762 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,187 | mfu: 39.5% | epoch: 1 | remaining: 204s    
step 00312 (32.2%) | loss: 3.172818 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,751 | mfu: 39.6% | epoch: 1 | remaining: 203s    
step 00313 (32.3%) | loss: 3.171359 | lrm: 1.00 | dt: 317ms | tok/sec: 1,652,163 | mfu: 39.9% | epoch: 1 | remaining: 203s    
step 00314 (32.4%) | loss: 3.167046 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,381 | mfu: 39.4% | epoch: 1 | remaining: 203s    
step 00315 (32.5%) | loss: 3.165132 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,321 | mfu: 39.8% | epoch: 1 | remaining: 202s    
step 00316 (32.6%) | loss: 3.166636 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,941 | mfu: 39.5% | epoch: 1 | remaining: 202s    
step 00317 (32.7%) | loss: 3.161796 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,636 | mfu: 39.7% | epoch: 1 | remaining: 202s    
step 00318 (32.8%) | loss: 3.159521 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,782 | mfu: 39.7% | epoch: 1 | remaining: 201s    
step 00319 (32.9%) | loss: 3.160451 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,299 | mfu: 39.4% | epoch: 1 | remaining: 201s    
step 00320 (33.0%) | loss: 3.159281 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,445 | mfu: 39.5% | epoch: 1 | remaining: 201s    
step 00321 (33.1%) | loss: 3.163277 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,328 | mfu: 39.8% | epoch: 1 | remaining: 200s    
step 00322 (33.2%) | loss: 3.159655 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,334 | mfu: 39.6% | epoch: 1 | remaining: 200s    
step 00323 (33.3%) | loss: 3.156147 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,657 | mfu: 39.6% | epoch: 1 | remaining: 200s    
step 00324 (33.4%) | loss: 3.156079 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,473 | mfu: 39.5% | epoch: 1 | remaining: 199s    
step 00325 (33.6%) | loss: 3.153897 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,308 | mfu: 39.8% | epoch: 1 | remaining: 199s    
step 00326 (33.7%) | loss: 3.157906 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,804 | mfu: 39.6% | epoch: 1 | remaining: 199s    
step 00327 (33.8%) | loss: 3.162299 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,124 | mfu: 39.6% | epoch: 1 | remaining: 198s    
step 00328 (33.9%) | loss: 3.157210 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,007 | mfu: 39.7% | epoch: 1 | remaining: 198s    
step 00329 (34.0%) | loss: 3.158986 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,747 | mfu: 39.3% | epoch: 1 | remaining: 198s    
step 00330 (34.1%) | loss: 3.156452 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,808 | mfu: 39.5% | epoch: 1 | remaining: 197s    
step 00331 (34.2%) | loss: 3.158102 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,889 | mfu: 39.7% | epoch: 1 | remaining: 197s    
step 00332 (34.3%) | loss: 3.156654 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,876 | mfu: 39.3% | epoch: 1 | remaining: 197s    
step 00333 (34.4%) | loss: 3.154359 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,189 | mfu: 39.8% | epoch: 1 | remaining: 196s    
step 00334 (34.5%) | loss: 3.152626 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,905 | mfu: 39.6% | epoch: 1 | remaining: 196s    
step 00335 (34.6%) | loss: 3.149809 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,887 | mfu: 39.5% | epoch: 1 | remaining: 196s    
step 00336 (34.7%) | loss: 3.151995 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,943 | mfu: 39.6% | epoch: 1 | remaining: 196s    
step 00337 (34.8%) | loss: 3.156338 | lrm: 1.00 | dt: 317ms | tok/sec: 1,652,378 | mfu: 39.9% | epoch: 1 | remaining: 195s    
step 00338 (34.9%) | loss: 3.153945 | lrm: 1.00 | dt: 317ms | tok/sec: 1,655,376 | mfu: 40.0% | epoch: 1 | remaining: 195s    
step 00339 (35.0%) | loss: 3.153658 | lrm: 1.00 | dt: 324ms | tok/sec: 1,620,605 | mfu: 39.2% | epoch: 1 | remaining: 195s    
step 00340 (35.2%) | loss: 3.155060 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,879 | mfu: 39.5% | epoch: 1 | remaining: 194s    
step 00341 (35.3%) | loss: 3.158233 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,568 | mfu: 39.5% | epoch: 1 | remaining: 194s    
step 00342 (35.4%) | loss: 3.158475 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,977 | mfu: 39.3% | epoch: 1 | remaining: 194s    
step 00343 (35.5%) | loss: 3.153652 | lrm: 1.00 | dt: 317ms | tok/sec: 1,653,030 | mfu: 39.9% | epoch: 1 | remaining: 193s    
step 00344 (35.6%) | loss: 3.152722 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,634 | mfu: 39.9% | epoch: 1 | remaining: 193s    
step 00345 (35.7%) | loss: 3.157143 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,453 | mfu: 39.2% | epoch: 1 | remaining: 193s    
step 00346 (35.8%) | loss: 3.152395 | lrm: 1.00 | dt: 318ms | tok/sec: 1,646,151 | mfu: 39.8% | epoch: 1 | remaining: 192s    
step 00347 (35.9%) | loss: 3.147414 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,414 | mfu: 39.5% | epoch: 1 | remaining: 192s    
step 00348 (36.0%) | loss: 3.145011 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,360 | mfu: 39.6% | epoch: 1 | remaining: 192s    
step 00349 (36.1%) | loss: 3.144893 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,685 | mfu: 39.5% | epoch: 1 | remaining: 191s    
step 00350 (36.2%) | loss: 3.143679 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,312 | mfu: 39.6% | epoch: 1 | remaining: 191s    
step 00351 (36.3%) | loss: 3.142772 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,227 | mfu: 39.7% | epoch: 1 | remaining: 191s    
step 00352 (36.4%) | loss: 3.140674 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,713 | mfu: 39.5% | epoch: 1 | remaining: 190s    
step 00353 (36.5%) | loss: 3.140200 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,890 | mfu: 39.6% | epoch: 1 | remaining: 190s    
step 00354 (36.6%) | loss: 3.135224 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,004 | mfu: 39.7% | epoch: 1 | remaining: 190s    
step 00355 (36.8%) | loss: 3.129527 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,092 | mfu: 39.6% | epoch: 1 | remaining: 189s    
step 00356 (36.9%) | loss: 3.132873 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,636 | mfu: 39.6% | epoch: 1 | remaining: 189s    
step 00357 (37.0%) | loss: 3.136821 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,855 | mfu: 39.5% | epoch: 1 | remaining: 189s    
step 00358 (37.1%) | loss: 3.139306 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,599 | mfu: 39.8% | epoch: 1 | remaining: 188s    
step 00359 (37.2%) | loss: 3.140244 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,266 | mfu: 39.7% | epoch: 1 | remaining: 188s    
step 00360 (37.3%) | loss: 3.138373 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,483 | mfu: 39.5% | epoch: 1 | remaining: 188s    
step 00361 (37.4%) | loss: 3.137377 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,350 | mfu: 39.7% | epoch: 1 | remaining: 188s    
step 00362 (37.5%) | loss: 3.132181 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,206 | mfu: 39.8% | epoch: 1 | remaining: 187s    
step 00363 (37.6%) | loss: 3.133080 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,263 | mfu: 39.4% | epoch: 1 | remaining: 187s    
step 00364 (37.7%) | loss: 3.129817 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,593 | mfu: 39.3% | epoch: 1 | remaining: 187s    
step 00365 (37.8%) | loss: 3.129736 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,124 | mfu: 39.7% | epoch: 1 | remaining: 186s    
step 00366 (37.9%) | loss: 3.127827 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,328 | mfu: 39.8% | epoch: 1 | remaining: 186s    
step 00367 (38.0%) | loss: 3.130614 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,933 | mfu: 39.3% | epoch: 1 | remaining: 186s    
step 00368 (38.1%) | loss: 3.130551 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,032 | mfu: 39.5% | epoch: 1 | remaining: 185s    
step 00369 (38.2%) | loss: 3.131170 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,208 | mfu: 39.6% | epoch: 1 | remaining: 185s    
step 00370 (38.4%) | loss: 3.127608 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,999 | mfu: 39.7% | epoch: 1 | remaining: 185s    
step 00371 (38.5%) | loss: 3.125709 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,385 | mfu: 39.8% | epoch: 1 | remaining: 184s    
step 00372 (38.6%) | loss: 3.128463 | lrm: 1.00 | dt: 324ms | tok/sec: 1,620,554 | mfu: 39.2% | epoch: 1 | remaining: 184s    
step 00373 (38.7%) | loss: 3.127896 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,474 | mfu: 39.8% | epoch: 1 | remaining: 184s    
step 00374 (38.8%) | loss: 3.121529 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,284 | mfu: 39.8% | epoch: 1 | remaining: 183s    
step 00375 (38.9%) | loss: 3.119522 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,402 | mfu: 39.4% | epoch: 1 | remaining: 183s    
step 00376 (39.0%) | loss: 3.119275 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,837 | mfu: 39.5% | epoch: 1 | remaining: 183s    
step 00377 (39.1%) | loss: 3.117427 | lrm: 1.00 | dt: 317ms | tok/sec: 1,653,524 | mfu: 40.0% | epoch: 1 | remaining: 182s    
step 00378 (39.2%) | loss: 3.117995 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,318 | mfu: 39.4% | epoch: 1 | remaining: 182s    
step 00379 (39.3%) | loss: 3.115954 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,091 | mfu: 39.7% | epoch: 1 | remaining: 182s    
step 00380 (39.4%) | loss: 3.109364 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,030 | mfu: 39.6% | epoch: 1 | remaining: 181s    
step 00381 (39.5%) | loss: 3.111033 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,001 | mfu: 39.5% | epoch: 1 | remaining: 181s    
step 00382 (39.6%) | loss: 3.108410 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,646 | mfu: 39.5% | epoch: 1 | remaining: 181s    
step 00383 (39.7%) | loss: 3.107664 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,682 | mfu: 39.8% | epoch: 1 | remaining: 180s    
step 00384 (39.8%) | loss: 3.108196 | lrm: 1.00 | dt: 317ms | tok/sec: 1,653,333 | mfu: 39.9% | epoch: 1 | remaining: 180s    
step 00385 (39.9%) | loss: 3.110540 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,806 | mfu: 39.3% | epoch: 1 | remaining: 180s    
step 00386 (40.1%) | loss: 3.112953 | lrm: 1.00 | dt: 318ms | tok/sec: 1,646,253 | mfu: 39.8% | epoch: 1 | remaining: 180s    
step 00387 (40.2%) | loss: 3.111984 | lrm: 1.00 | dt: 317ms | tok/sec: 1,651,444 | mfu: 39.9% | epoch: 1 | remaining: 179s    
step 00388 (40.3%) | loss: 3.109660 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,801 | mfu: 39.4% | epoch: 1 | remaining: 179s    
step 00389 (40.4%) | loss: 3.110068 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,796 | mfu: 39.5% | epoch: 1 | remaining: 179s    
step 00390 (40.5%) | loss: 3.110535 | lrm: 1.00 | dt: 317ms | tok/sec: 1,653,133 | mfu: 39.9% | epoch: 1 | remaining: 178s    
step 00391 (40.6%) | loss: 3.108660 | lrm: 1.00 | dt: 323ms | tok/sec: 1,625,301 | mfu: 39.3% | epoch: 1 | remaining: 178s    
step 00392 (40.7%) | loss: 3.104270 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,732 | mfu: 39.4% | epoch: 1 | remaining: 178s    
step 00393 (40.8%) | loss: 3.104449 | lrm: 1.00 | dt: 343ms | tok/sec: 1,529,736 | mfu: 37.0% | epoch: 1 | remaining: 177s    
step 00394 (40.9%) | loss: 3.100398 | lrm: 1.00 | dt: 313ms | tok/sec: 1,673,847 | mfu: 40.4% | epoch: 1 | remaining: 177s    
step 00395 (41.0%) | loss: 3.095029 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,062 | mfu: 39.4% | epoch: 1 | remaining: 177s    
step 00396 (41.1%) | loss: 3.088752 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,811 | mfu: 39.1% | epoch: 1 | remaining: 176s    
step 00397 (41.2%) | loss: 3.091601 | lrm: 1.00 | dt: 317ms | tok/sec: 1,652,539 | mfu: 39.9% | epoch: 1 | remaining: 176s    
step 00398 (41.3%) | loss: 3.093622 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,157 | mfu: 39.6% | epoch: 1 | remaining: 176s    
step 00399 (41.4%) | loss: 3.086026 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,518 | mfu: 39.2% | epoch: 1 | remaining: 175s    
step 00400 (41.6%) | loss: 3.084883 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,295 | mfu: 39.8% | epoch: 1 | remaining: 175s    
step 00401 (41.7%) | loss: 3.079686 | lrm: 1.00 | dt: 317ms | tok/sec: 1,654,316 | mfu: 40.0% | epoch: 1 | remaining: 175s    
step 00402 (41.8%) | loss: 3.079644 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,092 | mfu: 39.5% | epoch: 1 | remaining: 174s    
step 00403 (41.9%) | loss: 3.077993 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,983 | mfu: 39.7% | epoch: 1 | remaining: 174s    
step 00404 (42.0%) | loss: 3.076692 | lrm: 1.00 | dt: 318ms | tok/sec: 1,646,585 | mfu: 39.8% | epoch: 1 | remaining: 174s    
step 00405 (42.1%) | loss: 3.077198 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,651 | mfu: 39.3% | epoch: 1 | remaining: 173s    
step 00406 (42.2%) | loss: 3.080923 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,671 | mfu: 39.4% | epoch: 1 | remaining: 173s    
step 00407 (42.3%) | loss: 3.083995 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,472 | mfu: 39.8% | epoch: 1 | remaining: 173s    
step 00408 (42.4%) | loss: 3.077711 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,738 | mfu: 39.6% | epoch: 1 | remaining: 172s    
step 00409 (42.5%) | loss: 3.080145 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,243 | mfu: 39.7% | epoch: 1 | remaining: 172s    
step 00410 (42.6%) | loss: 3.086042 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,725 | mfu: 39.8% | epoch: 1 | remaining: 172s    
step 00411 (42.7%) | loss: 3.091282 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,080 | mfu: 39.3% | epoch: 1 | remaining: 171s    
step 00412 (42.8%) | loss: 3.088386 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,365 | mfu: 39.4% | epoch: 1 | remaining: 171s    
step 00413 (42.9%) | loss: 3.091217 | lrm: 1.00 | dt: 317ms | tok/sec: 1,652,205 | mfu: 39.9% | epoch: 1 | remaining: 171s    
step 00414 (43.0%) | loss: 3.089604 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,494 | mfu: 39.3% | epoch: 1 | remaining: 171s    
step 00415 (43.2%) | loss: 3.087235 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,453 | mfu: 39.7% | epoch: 1 | remaining: 170s    
step 00416 (43.3%) | loss: 3.088351 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,323 | mfu: 39.7% | epoch: 1 | remaining: 170s    
step 00417 (43.4%) | loss: 3.090505 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,202 | mfu: 39.2% | epoch: 1 | remaining: 170s    
step 00418 (43.5%) | loss: 3.090007 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,094 | mfu: 39.9% | epoch: 1 | remaining: 169s    
step 00419 (43.6%) | loss: 3.083055 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,454 | mfu: 39.6% | epoch: 1 | remaining: 169s    
step 00420 (43.7%) | loss: 3.081017 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,059 | mfu: 39.5% | epoch: 1 | remaining: 169s    
step 00421 (43.8%) | loss: 3.076826 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,504 | mfu: 39.4% | epoch: 1 | remaining: 168s    
step 00422 (43.9%) | loss: 3.076393 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,631 | mfu: 39.5% | epoch: 1 | remaining: 168s    
step 00423 (44.0%) | loss: 3.082775 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,812 | mfu: 39.5% | epoch: 1 | remaining: 168s    
step 00424 (44.1%) | loss: 3.083987 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,221 | mfu: 39.7% | epoch: 1 | remaining: 167s    
step 00425 (44.2%) | loss: 3.084698 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,468 | mfu: 39.6% | epoch: 1 | remaining: 167s    
step 00426 (44.3%) | loss: 3.080346 | lrm: 1.00 | dt: 318ms | tok/sec: 1,651,177 | mfu: 39.9% | epoch: 1 | remaining: 167s    
step 00427 (44.4%) | loss: 3.080901 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,651 | mfu: 39.7% | epoch: 1 | remaining: 166s    
step 00428 (44.5%) | loss: 3.078131 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,058 | mfu: 39.5% | epoch: 1 | remaining: 166s    
step 00429 (44.6%) | loss: 3.072334 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,624 | mfu: 39.6% | epoch: 1 | remaining: 166s    
step 00430 (44.8%) | loss: 3.074348 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,584 | mfu: 39.6% | epoch: 1 | remaining: 165s    
step 00431 (44.9%) | loss: 3.074474 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,187 | mfu: 39.7% | epoch: 1 | remaining: 165s    
step 00432 (45.0%) | loss: 3.073393 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,213 | mfu: 39.8% | epoch: 1 | remaining: 165s    
step 00433 (45.1%) | loss: 3.070677 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,941 | mfu: 39.6% | epoch: 1 | remaining: 164s    
step 00434 (45.2%) | loss: 3.074722 | lrm: 1.00 | dt: 320ms | tok/sec: 1,635,952 | mfu: 39.5% | epoch: 1 | remaining: 164s    
step 00435 (45.3%) | loss: 3.070234 | lrm: 1.00 | dt: 320ms | tok/sec: 1,635,854 | mfu: 39.5% | epoch: 1 | remaining: 164s    
step 00436 (45.4%) | loss: 3.072765 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,706 | mfu: 39.6% | epoch: 1 | remaining: 163s    
step 00437 (45.5%) | loss: 3.077523 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,597 | mfu: 39.8% | epoch: 1 | remaining: 163s    
step 00438 (45.6%) | loss: 3.078466 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,421 | mfu: 39.5% | epoch: 1 | remaining: 163s    
step 00439 (45.7%) | loss: 3.079295 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,558 | mfu: 39.7% | epoch: 1 | remaining: 163s    
step 00440 (45.8%) | loss: 3.077191 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,976 | mfu: 39.6% | epoch: 1 | remaining: 162s    
step 00441 (45.9%) | loss: 3.085350 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,420 | mfu: 39.6% | epoch: 1 | remaining: 162s    
step 00442 (46.0%) | loss: 3.087051 | lrm: 1.00 | dt: 321ms | tok/sec: 1,630,958 | mfu: 39.4% | epoch: 1 | remaining: 162s    
step 00443 (46.1%) | loss: 3.081101 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,167 | mfu: 39.7% | epoch: 1 | remaining: 161s    
step 00444 (46.2%) | loss: 3.084181 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,349 | mfu: 39.5% | epoch: 1 | remaining: 161s    
step 00445 (46.4%) | loss: 3.084190 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,977 | mfu: 39.7% | epoch: 1 | remaining: 161s    
step 00446 (46.5%) | loss: 3.082484 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,999 | mfu: 39.3% | epoch: 1 | remaining: 160s    
step 00447 (46.6%) | loss: 3.076432 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,335 | mfu: 39.4% | epoch: 1 | remaining: 160s    
step 00448 (46.7%) | loss: 3.075929 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,662 | mfu: 39.6% | epoch: 1 | remaining: 160s    
step 00449 (46.8%) | loss: 3.075571 | lrm: 1.00 | dt: 320ms | tok/sec: 1,635,978 | mfu: 39.5% | epoch: 1 | remaining: 159s    
step 00450 (46.9%) | loss: 3.073863 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,801 | mfu: 39.6% | epoch: 1 | remaining: 159s    
step 00451 (47.0%) | loss: 3.071407 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,205 | mfu: 39.5% | epoch: 1 | remaining: 159s    
step 00452 (47.1%) | loss: 3.066242 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,915 | mfu: 39.7% | epoch: 1 | remaining: 158s    
