Attention backend: flash (cuda capability 9.0)
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 8,388,608
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,080
  scalars                 : 16
  total                   : 41,943,312
Estimated FLOPs per token: 2.390769e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 8807ms | tok/sec: 59,528 | mfu: 1.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854699 | lrm: 1.00 | dt: 309ms | tok/sec: 1,695,811 | mfu: 41.0% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.442993 | lrm: 1.00 | dt: 315ms | tok/sec: 1,662,617 | mfu: 40.2% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.972226 | lrm: 1.00 | dt: 334ms | tok/sec: 1,567,428 | mfu: 37.9% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.580341 | lrm: 1.00 | dt: 371ms | tok/sec: 1,413,554 | mfu: 34.2% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.250305 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,416 | mfu: 39.9% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.999629 | lrm: 1.00 | dt: 314ms | tok/sec: 1,671,920 | mfu: 40.4% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.789235 | lrm: 1.00 | dt: 332ms | tok/sec: 1,577,678 | mfu: 38.1% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.609336 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,663 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.457497 | lrm: 1.00 | dt: 316ms | tok/sec: 1,657,508 | mfu: 40.0% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.327700 | lrm: 1.00 | dt: 327ms | tok/sec: 1,601,458 | mfu: 38.7% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.219508 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,846 | mfu: 39.0% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.123291 | lrm: 1.00 | dt: 316ms | tok/sec: 1,657,093 | mfu: 40.0% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.037588 | lrm: 1.00 | dt: 354ms | tok/sec: 1,480,607 | mfu: 35.8% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.965339 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,540 | mfu: 39.0% | epoch: 1 | remaining: 299s    
step 00305 (32.3%) | loss: 3.201736 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,272 | mfu: 39.0% | epoch: 1 | remaining: 203s    
step 00306 (32.4%) | loss: 3.198361 | lrm: 1.00 | dt: 350ms | tok/sec: 1,495,987 | mfu: 36.1% | epoch: 1 | remaining: 203s    
step 00307 (32.5%) | loss: 3.194266 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,431 | mfu: 39.6% | epoch: 1 | remaining: 202s    
step 00308 (32.6%) | loss: 3.191938 | lrm: 1.00 | dt: 341ms | tok/sec: 1,536,659 | mfu: 37.1% | epoch: 1 | remaining: 202s    
step 00309 (32.7%) | loss: 3.188717 | lrm: 1.00 | dt: 328ms | tok/sec: 1,600,709 | mfu: 38.7% | epoch: 1 | remaining: 202s    
step 00310 (32.8%) | loss: 3.190482 | lrm: 1.00 | dt: 316ms | tok/sec: 1,659,721 | mfu: 40.1% | epoch: 1 | remaining: 201s    
step 00311 (32.9%) | loss: 3.190757 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,182 | mfu: 39.0% | epoch: 1 | remaining: 201s    
step 00312 (33.0%) | loss: 3.189594 | lrm: 1.00 | dt: 328ms | tok/sec: 1,598,698 | mfu: 38.6% | epoch: 1 | remaining: 201s    
step 00313 (33.1%) | loss: 3.188070 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,504 | mfu: 39.4% | epoch: 1 | remaining: 200s    
step 00314 (33.3%) | loss: 3.184416 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,207 | mfu: 38.9% | epoch: 1 | remaining: 200s    
step 00315 (33.4%) | loss: 3.182753 | lrm: 1.00 | dt: 326ms | tok/sec: 1,607,510 | mfu: 38.8% | epoch: 1 | remaining: 200s    
step 00316 (33.5%) | loss: 3.184442 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,570 | mfu: 39.9% | epoch: 1 | remaining: 199s    
step 00317 (33.6%) | loss: 3.179975 | lrm: 1.00 | dt: 327ms | tok/sec: 1,604,818 | mfu: 38.8% | epoch: 1 | remaining: 199s    
step 00318 (33.7%) | loss: 3.178260 | lrm: 1.00 | dt: 328ms | tok/sec: 1,599,111 | mfu: 38.6% | epoch: 1 | remaining: 199s    
step 00319 (33.8%) | loss: 3.179173 | lrm: 1.00 | dt: 337ms | tok/sec: 1,553,860 | mfu: 37.5% | epoch: 1 | remaining: 198s    
step 00320 (33.9%) | loss: 3.177734 | lrm: 1.00 | dt: 345ms | tok/sec: 1,520,939 | mfu: 36.7% | epoch: 1 | remaining: 198s    
step 00321 (34.0%) | loss: 3.182157 | lrm: 1.00 | dt: 331ms | tok/sec: 1,586,290 | mfu: 38.3% | epoch: 1 | remaining: 198s    
step 00322 (34.1%) | loss: 3.178547 | lrm: 1.00 | dt: 331ms | tok/sec: 1,585,713 | mfu: 38.3% | epoch: 1 | remaining: 197s    
step 00323 (34.2%) | loss: 3.175008 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,257 | mfu: 39.3% | epoch: 1 | remaining: 197s    
step 00324 (34.3%) | loss: 3.174904 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,654 | mfu: 39.3% | epoch: 1 | remaining: 197s    
step 00325 (34.5%) | loss: 3.173500 | lrm: 1.00 | dt: 325ms | tok/sec: 1,610,811 | mfu: 38.9% | epoch: 1 | remaining: 196s    
step 00326 (34.6%) | loss: 3.176741 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,258 | mfu: 39.4% | epoch: 1 | remaining: 196s    
step 00327 (34.7%) | loss: 3.179921 | lrm: 1.00 | dt: 326ms | tok/sec: 1,607,261 | mfu: 38.8% | epoch: 1 | remaining: 196s    
step 00328 (34.8%) | loss: 3.174275 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,786 | mfu: 39.1% | epoch: 1 | remaining: 195s    
step 00329 (34.9%) | loss: 3.175873 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,280 | mfu: 38.8% | epoch: 1 | remaining: 195s    
step 00330 (35.0%) | loss: 3.173409 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,640 | mfu: 39.3% | epoch: 1 | remaining: 195s    
step 00331 (35.1%) | loss: 3.174356 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,288 | mfu: 39.5% | epoch: 1 | remaining: 194s    
step 00332 (35.2%) | loss: 3.172200 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,866 | mfu: 39.0% | epoch: 1 | remaining: 194s    
step 00333 (35.3%) | loss: 3.170339 | lrm: 1.00 | dt: 328ms | tok/sec: 1,599,604 | mfu: 38.6% | epoch: 1 | remaining: 194s    
step 00334 (35.4%) | loss: 3.169055 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,286 | mfu: 39.2% | epoch: 1 | remaining: 193s    
step 00335 (35.5%) | loss: 3.166664 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,094 | mfu: 39.3% | epoch: 1 | remaining: 193s    
step 00336 (35.6%) | loss: 3.168224 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,082 | mfu: 39.0% | epoch: 1 | remaining: 193s    
step 00337 (35.8%) | loss: 3.172173 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,266 | mfu: 39.4% | epoch: 1 | remaining: 192s    
step 00338 (35.9%) | loss: 3.169618 | lrm: 1.00 | dt: 326ms | tok/sec: 1,608,611 | mfu: 38.9% | epoch: 1 | remaining: 192s    
step 00339 (36.0%) | loss: 3.169621 | lrm: 1.00 | dt: 328ms | tok/sec: 1,599,988 | mfu: 38.7% | epoch: 1 | remaining: 192s    
step 00340 (36.1%) | loss: 3.170790 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,909 | mfu: 39.0% | epoch: 1 | remaining: 191s    
step 00341 (36.2%) | loss: 3.173892 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,943 | mfu: 39.5% | epoch: 1 | remaining: 191s    
step 00342 (36.3%) | loss: 3.174057 | lrm: 1.00 | dt: 327ms | tok/sec: 1,603,417 | mfu: 38.7% | epoch: 1 | remaining: 191s    
step 00343 (36.4%) | loss: 3.169219 | lrm: 1.00 | dt: 351ms | tok/sec: 1,492,725 | mfu: 36.1% | epoch: 1 | remaining: 190s    
step 00344 (36.5%) | loss: 3.168458 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,233 | mfu: 39.8% | epoch: 1 | remaining: 190s    
step 00345 (36.6%) | loss: 3.173170 | lrm: 1.00 | dt: 328ms | tok/sec: 1,597,257 | mfu: 38.6% | epoch: 1 | remaining: 190s    
step 00346 (36.7%) | loss: 3.169142 | lrm: 1.00 | dt: 336ms | tok/sec: 1,560,021 | mfu: 37.7% | epoch: 1 | remaining: 189s    
step 00347 (36.8%) | loss: 3.164648 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,178 | mfu: 39.5% | epoch: 1 | remaining: 189s    
step 00348 (37.0%) | loss: 3.162265 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,910 | mfu: 39.2% | epoch: 1 | remaining: 189s    
step 00349 (37.1%) | loss: 3.161276 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,136 | mfu: 39.1% | epoch: 1 | remaining: 188s    
step 00350 (37.2%) | loss: 3.160208 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,445 | mfu: 39.7% | epoch: 1 | remaining: 188s    
step 00351 (37.3%) | loss: 3.159633 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,089 | mfu: 39.5% | epoch: 1 | remaining: 188s    
step 00352 (37.4%) | loss: 3.157924 | lrm: 1.00 | dt: 327ms | tok/sec: 1,601,003 | mfu: 38.7% | epoch: 1 | remaining: 188s    
step 00353 (37.5%) | loss: 3.158158 | lrm: 1.00 | dt: 324ms | tok/sec: 1,620,593 | mfu: 39.2% | epoch: 1 | remaining: 187s    
step 00354 (37.6%) | loss: 3.153673 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,192 | mfu: 39.2% | epoch: 1 | remaining: 187s    
step 00355 (37.7%) | loss: 3.147820 | lrm: 1.00 | dt: 326ms | tok/sec: 1,608,433 | mfu: 38.9% | epoch: 1 | remaining: 187s    
step 00356 (37.8%) | loss: 3.150921 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,431 | mfu: 39.2% | epoch: 1 | remaining: 186s    
step 00357 (37.9%) | loss: 3.154143 | lrm: 1.00 | dt: 338ms | tok/sec: 1,551,675 | mfu: 37.5% | epoch: 1 | remaining: 186s    
step 00358 (38.0%) | loss: 3.155902 | lrm: 1.00 | dt: 330ms | tok/sec: 1,587,608 | mfu: 38.4% | epoch: 1 | remaining: 186s    
step 00359 (38.1%) | loss: 3.156883 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,412 | mfu: 39.7% | epoch: 1 | remaining: 185s    
step 00360 (38.3%) | loss: 3.155173 | lrm: 1.00 | dt: 327ms | tok/sec: 1,603,662 | mfu: 38.7% | epoch: 1 | remaining: 185s    
step 00361 (38.4%) | loss: 3.154517 | lrm: 1.00 | dt: 334ms | tok/sec: 1,570,798 | mfu: 38.0% | epoch: 1 | remaining: 185s    
step 00362 (38.5%) | loss: 3.149715 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,646 | mfu: 39.4% | epoch: 1 | remaining: 184s    
step 00363 (38.6%) | loss: 3.150868 | lrm: 1.00 | dt: 329ms | tok/sec: 1,595,122 | mfu: 38.5% | epoch: 1 | remaining: 184s    
step 00364 (38.7%) | loss: 3.147156 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,568 | mfu: 38.9% | epoch: 1 | remaining: 184s    
step 00365 (38.8%) | loss: 3.146182 | lrm: 1.00 | dt: 323ms | tok/sec: 1,625,306 | mfu: 39.3% | epoch: 1 | remaining: 183s    
step 00366 (38.9%) | loss: 3.143230 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,251 | mfu: 39.2% | epoch: 1 | remaining: 183s    
step 00367 (39.0%) | loss: 3.145636 | lrm: 1.00 | dt: 327ms | tok/sec: 1,604,725 | mfu: 38.8% | epoch: 1 | remaining: 183s    
step 00368 (39.1%) | loss: 3.146008 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,438 | mfu: 38.8% | epoch: 1 | remaining: 182s    
step 00369 (39.2%) | loss: 3.146560 | lrm: 1.00 | dt: 332ms | tok/sec: 1,578,825 | mfu: 38.1% | epoch: 1 | remaining: 182s    
step 00370 (39.3%) | loss: 3.142974 | lrm: 1.00 | dt: 339ms | tok/sec: 1,547,718 | mfu: 37.4% | epoch: 1 | remaining: 182s    
step 00371 (39.5%) | loss: 3.141035 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,272 | mfu: 39.0% | epoch: 1 | remaining: 181s    
step 00372 (39.6%) | loss: 3.143431 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,664 | mfu: 39.1% | epoch: 1 | remaining: 181s    
step 00373 (39.7%) | loss: 3.142731 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,016 | mfu: 39.1% | epoch: 1 | remaining: 181s    
step 00374 (39.8%) | loss: 3.137020 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,104 | mfu: 39.5% | epoch: 1 | remaining: 180s    
step 00375 (39.9%) | loss: 3.135799 | lrm: 1.00 | dt: 327ms | tok/sec: 1,602,731 | mfu: 38.7% | epoch: 1 | remaining: 180s    
step 00376 (40.0%) | loss: 3.136072 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,100 | mfu: 39.0% | epoch: 1 | remaining: 180s    
step 00377 (40.1%) | loss: 3.133991 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,151 | mfu: 39.2% | epoch: 1 | remaining: 179s    
step 00378 (40.2%) | loss: 3.134403 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,003 | mfu: 39.1% | epoch: 1 | remaining: 179s    
step 00379 (40.3%) | loss: 3.131876 | lrm: 1.00 | dt: 330ms | tok/sec: 1,591,119 | mfu: 38.4% | epoch: 1 | remaining: 179s    
step 00380 (40.4%) | loss: 3.125584 | lrm: 1.00 | dt: 332ms | tok/sec: 1,578,426 | mfu: 38.1% | epoch: 1 | remaining: 178s    
step 00381 (40.5%) | loss: 3.128118 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,361 | mfu: 39.1% | epoch: 1 | remaining: 178s    
step 00382 (40.6%) | loss: 3.125425 | lrm: 1.00 | dt: 328ms | tok/sec: 1,597,813 | mfu: 38.6% | epoch: 1 | remaining: 178s    
step 00383 (40.8%) | loss: 3.123944 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,158 | mfu: 39.4% | epoch: 1 | remaining: 177s    
step 00384 (40.9%) | loss: 3.124604 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,273 | mfu: 39.3% | epoch: 1 | remaining: 177s    
step 00385 (41.0%) | loss: 3.127004 | lrm: 1.00 | dt: 326ms | tok/sec: 1,610,600 | mfu: 38.9% | epoch: 1 | remaining: 177s    
step 00386 (41.1%) | loss: 3.129813 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,427 | mfu: 39.1% | epoch: 1 | remaining: 176s    
step 00387 (41.2%) | loss: 3.128440 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,294 | mfu: 39.0% | epoch: 1 | remaining: 176s    
step 00388 (41.3%) | loss: 3.126232 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,530 | mfu: 39.1% | epoch: 1 | remaining: 176s    
step 00389 (41.4%) | loss: 3.126284 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,852 | mfu: 38.8% | epoch: 1 | remaining: 175s    
step 00390 (41.5%) | loss: 3.126317 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,395 | mfu: 39.1% | epoch: 1 | remaining: 175s    
step 00391 (41.6%) | loss: 3.124048 | lrm: 1.00 | dt: 346ms | tok/sec: 1,516,883 | mfu: 36.7% | epoch: 1 | remaining: 175s    
step 00392 (41.7%) | loss: 3.119666 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,123 | mfu: 39.7% | epoch: 1 | remaining: 174s    
step 00393 (41.8%) | loss: 3.119755 | lrm: 1.00 | dt: 327ms | tok/sec: 1,603,765 | mfu: 38.7% | epoch: 1 | remaining: 174s    
step 00394 (42.0%) | loss: 3.115648 | lrm: 1.00 | dt: 326ms | tok/sec: 1,608,767 | mfu: 38.9% | epoch: 1 | remaining: 174s    
step 00395 (42.1%) | loss: 3.110198 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,414 | mfu: 39.2% | epoch: 1 | remaining: 173s    
step 00396 (42.2%) | loss: 3.104458 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,519 | mfu: 39.3% | epoch: 1 | remaining: 173s    
step 00397 (42.3%) | loss: 3.107370 | lrm: 1.00 | dt: 329ms | tok/sec: 1,594,103 | mfu: 38.5% | epoch: 1 | remaining: 173s    
step 00398 (42.4%) | loss: 3.109323 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,194 | mfu: 39.0% | epoch: 1 | remaining: 173s    
step 00399 (42.5%) | loss: 3.101537 | lrm: 1.00 | dt: 347ms | tok/sec: 1,512,760 | mfu: 36.6% | epoch: 1 | remaining: 172s    
step 00400 (42.6%) | loss: 3.100260 | lrm: 1.00 | dt: 316ms | tok/sec: 1,661,349 | mfu: 40.1% | epoch: 1 | remaining: 172s    
step 00401 (42.7%) | loss: 3.094936 | lrm: 1.00 | dt: 325ms | tok/sec: 1,611,170 | mfu: 38.9% | epoch: 1 | remaining: 172s    
step 00402 (42.8%) | loss: 3.094973 | lrm: 1.00 | dt: 330ms | tok/sec: 1,586,765 | mfu: 38.3% | epoch: 1 | remaining: 171s    
step 00403 (42.9%) | loss: 3.093607 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,526 | mfu: 39.6% | epoch: 1 | remaining: 171s    
step 00404 (43.0%) | loss: 3.092717 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,438 | mfu: 39.2% | epoch: 1 | remaining: 171s    
step 00405 (43.1%) | loss: 3.093401 | lrm: 1.00 | dt: 327ms | tok/sec: 1,604,902 | mfu: 38.8% | epoch: 1 | remaining: 170s    
step 00406 (43.3%) | loss: 3.096847 | lrm: 1.00 | dt: 325ms | tok/sec: 1,611,435 | mfu: 38.9% | epoch: 1 | remaining: 170s    
step 00407 (43.4%) | loss: 3.099269 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,053 | mfu: 39.1% | epoch: 1 | remaining: 170s    
step 00408 (43.5%) | loss: 3.092487 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,065 | mfu: 38.9% | epoch: 1 | remaining: 169s    
step 00409 (43.6%) | loss: 3.094695 | lrm: 1.00 | dt: 325ms | tok/sec: 1,611,910 | mfu: 38.9% | epoch: 1 | remaining: 169s    
step 00410 (43.7%) | loss: 3.100202 | lrm: 1.00 | dt: 325ms | tok/sec: 1,611,645 | mfu: 38.9% | epoch: 1 | remaining: 169s    
step 00411 (43.8%) | loss: 3.105500 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,047 | mfu: 39.0% | epoch: 1 | remaining: 168s    
step 00412 (43.9%) | loss: 3.102886 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,228 | mfu: 39.3% | epoch: 1 | remaining: 168s    
step 00413 (44.0%) | loss: 3.105670 | lrm: 1.00 | dt: 344ms | tok/sec: 1,523,633 | mfu: 36.8% | epoch: 1 | remaining: 168s    
step 00414 (44.1%) | loss: 3.103543 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,192 | mfu: 39.7% | epoch: 1 | remaining: 167s    
step 00415 (44.2%) | loss: 3.101426 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,050 | mfu: 39.2% | epoch: 1 | remaining: 167s    
step 00416 (44.3%) | loss: 3.103343 | lrm: 1.00 | dt: 328ms | tok/sec: 1,596,268 | mfu: 38.6% | epoch: 1 | remaining: 167s    
step 00417 (44.5%) | loss: 3.106145 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,306 | mfu: 39.5% | epoch: 1 | remaining: 166s    
step 00418 (44.6%) | loss: 3.106265 | lrm: 1.00 | dt: 348ms | tok/sec: 1,505,353 | mfu: 36.4% | epoch: 1 | remaining: 166s    
step 00419 (44.7%) | loss: 3.099323 | lrm: 1.00 | dt: 319ms | tok/sec: 1,646,058 | mfu: 39.8% | epoch: 1 | remaining: 166s    
step 00420 (44.8%) | loss: 3.097295 | lrm: 1.00 | dt: 343ms | tok/sec: 1,530,205 | mfu: 37.0% | epoch: 1 | remaining: 165s    
step 00421 (44.9%) | loss: 3.093139 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,707 | mfu: 39.4% | epoch: 1 | remaining: 165s    
step 00422 (45.0%) | loss: 3.092018 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,590 | mfu: 39.2% | epoch: 1 | remaining: 165s    
step 00423 (45.1%) | loss: 3.098200 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,384 | mfu: 39.1% | epoch: 1 | remaining: 164s    
step 00424 (45.2%) | loss: 3.099311 | lrm: 1.00 | dt: 326ms | tok/sec: 1,608,813 | mfu: 38.9% | epoch: 1 | remaining: 164s    
step 00425 (45.3%) | loss: 3.099358 | lrm: 1.00 | dt: 324ms | tok/sec: 1,620,294 | mfu: 39.1% | epoch: 1 | remaining: 164s    
step 00426 (45.4%) | loss: 3.094556 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,344 | mfu: 39.4% | epoch: 1 | remaining: 163s    
step 00427 (45.5%) | loss: 3.094677 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,273 | mfu: 39.4% | epoch: 1 | remaining: 163s    
step 00428 (45.6%) | loss: 3.092138 | lrm: 1.00 | dt: 325ms | tok/sec: 1,611,488 | mfu: 38.9% | epoch: 1 | remaining: 163s    
step 00429 (45.8%) | loss: 3.086844 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,006 | mfu: 38.9% | epoch: 1 | remaining: 162s    
step 00430 (45.9%) | loss: 3.089150 | lrm: 1.00 | dt: 340ms | tok/sec: 1,542,898 | mfu: 37.3% | epoch: 1 | remaining: 162s    
step 00431 (46.0%) | loss: 3.089840 | lrm: 1.00 | dt: 323ms | tok/sec: 1,620,778 | mfu: 39.2% | epoch: 1 | remaining: 162s    
step 00432 (46.1%) | loss: 3.088787 | lrm: 1.00 | dt: 324ms | tok/sec: 1,615,682 | mfu: 39.0% | epoch: 1 | remaining: 161s    
step 00433 (46.2%) | loss: 3.086121 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,985 | mfu: 39.1% | epoch: 1 | remaining: 161s    
step 00434 (46.3%) | loss: 3.090157 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,292 | mfu: 39.2% | epoch: 1 | remaining: 161s    
step 00435 (46.4%) | loss: 3.086266 | lrm: 1.00 | dt: 326ms | tok/sec: 1,607,394 | mfu: 38.8% | epoch: 1 | remaining: 160s    
step 00436 (46.5%) | loss: 3.088603 | lrm: 1.00 | dt: 357ms | tok/sec: 1,467,076 | mfu: 35.4% | epoch: 1 | remaining: 160s    
step 00437 (46.6%) | loss: 3.092539 | lrm: 1.00 | dt: 317ms | tok/sec: 1,655,526 | mfu: 40.0% | epoch: 1 | remaining: 160s    
step 00438 (46.7%) | loss: 3.093031 | lrm: 1.00 | dt: 330ms | tok/sec: 1,587,896 | mfu: 38.4% | epoch: 1 | remaining: 159s    
step 00439 (46.9%) | loss: 3.093965 | lrm: 1.00 | dt: 334ms | tok/sec: 1,570,424 | mfu: 37.9% | epoch: 1 | remaining: 159s    
step 00440 (47.0%) | loss: 3.091990 | lrm: 1.00 | dt: 344ms | tok/sec: 1,521,892 | mfu: 36.8% | epoch: 1 | remaining: 159s    
step 00441 (47.1%) | loss: 3.100070 | lrm: 1.00 | dt: 315ms | tok/sec: 1,665,587 | mfu: 40.2% | epoch: 1 | remaining: 158s    
step 00442 (47.2%) | loss: 3.101755 | lrm: 1.00 | dt: 328ms | tok/sec: 1,596,112 | mfu: 38.6% | epoch: 1 | remaining: 158s    
step 00443 (47.3%) | loss: 3.095984 | lrm: 1.00 | dt: 329ms | tok/sec: 1,594,110 | mfu: 38.5% | epoch: 1 | remaining: 158s    
step 00444 (47.4%) | loss: 3.099207 | lrm: 1.00 | dt: 316ms | tok/sec: 1,659,685 | mfu: 40.1% | epoch: 1 | remaining: 157s    
step 00445 (47.5%) | loss: 3.099095 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,043 | mfu: 38.8% | epoch: 1 | remaining: 157s    
step 00446 (47.6%) | loss: 3.097116 | lrm: 1.00 | dt: 329ms | tok/sec: 1,594,540 | mfu: 38.5% | epoch: 1 | remaining: 157s    
step 00447 (47.7%) | loss: 3.090716 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,545 | mfu: 39.5% | epoch: 1 | remaining: 156s    
step 00448 (47.8%) | loss: 3.089287 | lrm: 1.00 | dt: 327ms | tok/sec: 1,600,954 | mfu: 38.7% | epoch: 1 | remaining: 156s    
step 00449 (47.9%) | loss: 3.088723 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,137 | mfu: 39.4% | epoch: 1 | remaining: 156s    
step 00450 (48.1%) | loss: 3.086894 | lrm: 1.00 | dt: 332ms | tok/sec: 1,578,545 | mfu: 38.1% | epoch: 1 | remaining: 156s    
step 00451 (48.2%) | loss: 3.084815 | lrm: 1.00 | dt: 326ms | tok/sec: 1,610,325 | mfu: 38.9% | epoch: 1 | remaining: 155s    
step 00452 (48.3%) | loss: 3.080158 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,491 | mfu: 39.2% | epoch: 1 | remaining: 155s    
step 00453 (48.4%) | loss: 3.082283 | lrm: 1.00 | dt: 320ms | tok/sec: 1,635,916 | mfu: 39.5% | epoch: 1 | remaining: 155s    
step 00454 (48.5%) | loss: 3.077826 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,145 | mfu: 38.8% | epoch: 1 | remaining: 154s    
step 00455 (48.6%) | loss: 3.080007 | lrm: 1.00 | dt: 328ms | tok/sec: 1,597,112 | mfu: 38.6% | epoch: 1 | remaining: 154s    
step 00456 (48.7%) | loss: 3.081051 | lrm: 1.00 | dt: 347ms | tok/sec: 1,512,117 | mfu: 36.5% | epoch: 1 | remaining: 154s    
step 00457 (48.8%) | loss: 3.080449 | lrm: 1.00 | dt: 330ms | tok/sec: 1,587,883 | mfu: 38.4% | epoch: 1 | remaining: 153s    
step 00458 (48.9%) | loss: 3.079040 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,777 | mfu: 39.5% | epoch: 1 | remaining: 153s    
