Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Attention backend: flash (cuda capability 9.0)
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 16,777,216
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,336
  scalars                 : 16
  total                   : 50,332,176
Estimated FLOPs per token: 2.390784e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 26576ms | tok/sec: 19,727 | mfu: 0.5% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854702 | lrm: 1.00 | dt: 311ms | tok/sec: 1,685,650 | mfu: 40.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.442315 | lrm: 1.00 | dt: 313ms | tok/sec: 1,672,948 | mfu: 40.4% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.971716 | lrm: 1.00 | dt: 328ms | tok/sec: 1,600,203 | mfu: 38.7% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.578751 | lrm: 1.00 | dt: 327ms | tok/sec: 1,603,631 | mfu: 38.7% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.248840 | lrm: 1.00 | dt: 316ms | tok/sec: 1,661,650 | mfu: 40.1% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.998076 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,663 | mfu: 39.2% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.787082 | lrm: 1.00 | dt: 328ms | tok/sec: 1,599,552 | mfu: 38.6% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.607000 | lrm: 1.00 | dt: 316ms | tok/sec: 1,659,650 | mfu: 40.1% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.455162 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,369 | mfu: 39.5% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.325395 | lrm: 1.00 | dt: 327ms | tok/sec: 1,604,070 | mfu: 38.8% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.217094 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,846 | mfu: 39.9% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.120729 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,822 | mfu: 39.6% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.034876 | lrm: 1.00 | dt: 327ms | tok/sec: 1,602,373 | mfu: 38.7% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.962742 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,854 | mfu: 39.6% | epoch: 1 | remaining: 299s    
step 00015 (0.4%) | loss: 5.898211 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,087 | mfu: 39.5% | epoch: 1 | remaining: 298s    
step 00301 (31.3%) | loss: 3.191301 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,933 | mfu: 39.1% | epoch: 1 | remaining: 206s    
step 00302 (31.4%) | loss: 3.190871 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,319 | mfu: 39.2% | epoch: 1 | remaining: 206s    
step 00303 (31.5%) | loss: 3.190020 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,209 | mfu: 39.2% | epoch: 1 | remaining: 205s    
step 00304 (31.6%) | loss: 3.186935 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,904 | mfu: 39.3% | epoch: 1 | remaining: 205s    
step 00305 (31.7%) | loss: 3.185935 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,314 | mfu: 39.1% | epoch: 1 | remaining: 205s    
step 00306 (31.8%) | loss: 3.182321 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,551 | mfu: 38.8% | epoch: 1 | remaining: 204s    
step 00307 (31.9%) | loss: 3.176944 | lrm: 1.00 | dt: 324ms | tok/sec: 1,620,590 | mfu: 39.2% | epoch: 1 | remaining: 204s    
step 00308 (32.0%) | loss: 3.174042 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,708 | mfu: 39.5% | epoch: 1 | remaining: 204s    
step 00309 (32.1%) | loss: 3.171061 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,107 | mfu: 39.4% | epoch: 1 | remaining: 203s    
step 00310 (32.2%) | loss: 3.173111 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,392 | mfu: 39.3% | epoch: 1 | remaining: 203s    
step 00311 (32.3%) | loss: 3.174372 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,589 | mfu: 39.1% | epoch: 1 | remaining: 203s    
step 00312 (32.4%) | loss: 3.173542 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,770 | mfu: 39.0% | epoch: 1 | remaining: 202s    
step 00313 (32.6%) | loss: 3.172101 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,912 | mfu: 39.3% | epoch: 1 | remaining: 202s    
step 00314 (32.7%) | loss: 3.167491 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,311 | mfu: 39.1% | epoch: 1 | remaining: 202s    
step 00315 (32.8%) | loss: 3.165551 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,050 | mfu: 39.0% | epoch: 1 | remaining: 201s    
step 00316 (32.9%) | loss: 3.167099 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,655 | mfu: 39.1% | epoch: 1 | remaining: 201s    
step 00317 (33.0%) | loss: 3.162623 | lrm: 1.00 | dt: 323ms | tok/sec: 1,625,677 | mfu: 39.3% | epoch: 1 | remaining: 201s    
step 00318 (33.1%) | loss: 3.160878 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,712 | mfu: 39.0% | epoch: 1 | remaining: 200s    
step 00319 (33.2%) | loss: 3.161640 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,984 | mfu: 39.3% | epoch: 1 | remaining: 200s    
step 00320 (33.3%) | loss: 3.160036 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,490 | mfu: 39.2% | epoch: 1 | remaining: 200s    
step 00321 (33.4%) | loss: 3.164305 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,413 | mfu: 39.3% | epoch: 1 | remaining: 199s    
step 00322 (33.5%) | loss: 3.161230 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,204 | mfu: 39.2% | epoch: 1 | remaining: 199s    
step 00323 (33.6%) | loss: 3.157670 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,995 | mfu: 39.3% | epoch: 1 | remaining: 199s    
step 00324 (33.7%) | loss: 3.157445 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,176 | mfu: 39.0% | epoch: 1 | remaining: 198s    
step 00325 (33.9%) | loss: 3.155025 | lrm: 1.00 | dt: 325ms | tok/sec: 1,615,292 | mfu: 39.0% | epoch: 1 | remaining: 198s    
step 00326 (34.0%) | loss: 3.158654 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,811 | mfu: 39.5% | epoch: 1 | remaining: 198s    
step 00327 (34.1%) | loss: 3.162700 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,912 | mfu: 39.2% | epoch: 1 | remaining: 197s    
step 00328 (34.2%) | loss: 3.157591 | lrm: 1.00 | dt: 325ms | tok/sec: 1,615,343 | mfu: 39.0% | epoch: 1 | remaining: 197s    
step 00329 (34.3%) | loss: 3.159362 | lrm: 1.00 | dt: 326ms | tok/sec: 1,608,653 | mfu: 38.9% | epoch: 1 | remaining: 197s    
step 00330 (34.4%) | loss: 3.156606 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,149 | mfu: 39.0% | epoch: 1 | remaining: 197s    
step 00331 (34.5%) | loss: 3.158613 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,448 | mfu: 39.4% | epoch: 1 | remaining: 196s    
step 00332 (34.6%) | loss: 3.157675 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,627 | mfu: 39.4% | epoch: 1 | remaining: 196s    
step 00333 (34.7%) | loss: 3.155789 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,529 | mfu: 39.2% | epoch: 1 | remaining: 196s    
step 00334 (34.8%) | loss: 3.154015 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,384 | mfu: 39.2% | epoch: 1 | remaining: 195s    
step 00335 (34.9%) | loss: 3.151389 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,812 | mfu: 39.1% | epoch: 1 | remaining: 195s    
step 00336 (35.0%) | loss: 3.153211 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,217 | mfu: 39.0% | epoch: 1 | remaining: 195s    
step 00337 (35.1%) | loss: 3.157060 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,057 | mfu: 39.3% | epoch: 1 | remaining: 194s    
step 00338 (35.3%) | loss: 3.154508 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,218 | mfu: 39.2% | epoch: 1 | remaining: 194s    
step 00339 (35.4%) | loss: 3.154228 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,827 | mfu: 39.4% | epoch: 1 | remaining: 194s    
step 00340 (35.5%) | loss: 3.155310 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,312 | mfu: 39.0% | epoch: 1 | remaining: 193s    
step 00341 (35.6%) | loss: 3.158821 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,436 | mfu: 39.0% | epoch: 1 | remaining: 193s    
step 00342 (35.7%) | loss: 3.159119 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,422 | mfu: 39.2% | epoch: 1 | remaining: 193s    
step 00343 (35.8%) | loss: 3.154374 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,129 | mfu: 39.0% | epoch: 1 | remaining: 192s    
step 00344 (35.9%) | loss: 3.153788 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,438 | mfu: 39.4% | epoch: 1 | remaining: 192s    
step 00345 (36.0%) | loss: 3.158556 | lrm: 1.00 | dt: 326ms | tok/sec: 1,610,134 | mfu: 38.9% | epoch: 1 | remaining: 192s    
step 00346 (36.1%) | loss: 3.154119 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,953 | mfu: 39.1% | epoch: 1 | remaining: 191s    
step 00347 (36.2%) | loss: 3.148909 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,623 | mfu: 39.1% | epoch: 1 | remaining: 191s    
step 00348 (36.3%) | loss: 3.146262 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,427 | mfu: 39.2% | epoch: 1 | remaining: 191s    
step 00349 (36.4%) | loss: 3.145918 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,561 | mfu: 39.3% | epoch: 1 | remaining: 190s    
step 00350 (36.5%) | loss: 3.144453 | lrm: 1.00 | dt: 323ms | tok/sec: 1,625,106 | mfu: 39.3% | epoch: 1 | remaining: 190s    
step 00351 (36.7%) | loss: 3.143011 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,695 | mfu: 39.4% | epoch: 1 | remaining: 190s    
step 00352 (36.8%) | loss: 3.140489 | lrm: 1.00 | dt: 323ms | tok/sec: 1,620,953 | mfu: 39.2% | epoch: 1 | remaining: 189s    
step 00353 (36.9%) | loss: 3.140140 | lrm: 1.00 | dt: 324ms | tok/sec: 1,615,948 | mfu: 39.0% | epoch: 1 | remaining: 189s    
step 00354 (37.0%) | loss: 3.135434 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,495 | mfu: 39.3% | epoch: 1 | remaining: 189s    
step 00355 (37.1%) | loss: 3.130024 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,605 | mfu: 39.1% | epoch: 1 | remaining: 188s    
step 00356 (37.2%) | loss: 3.133368 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,717 | mfu: 39.1% | epoch: 1 | remaining: 188s    
step 00357 (37.3%) | loss: 3.137063 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,055 | mfu: 39.0% | epoch: 1 | remaining: 188s    
step 00358 (37.4%) | loss: 3.138997 | lrm: 1.00 | dt: 326ms | tok/sec: 1,610,523 | mfu: 38.9% | epoch: 1 | remaining: 187s    
step 00359 (37.5%) | loss: 3.140088 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,479 | mfu: 39.2% | epoch: 1 | remaining: 187s    
step 00360 (37.6%) | loss: 3.138118 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,195 | mfu: 39.5% | epoch: 1 | remaining: 187s    
step 00361 (37.7%) | loss: 3.137060 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,498 | mfu: 39.4% | epoch: 1 | remaining: 186s    
step 00362 (37.8%) | loss: 3.132006 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,571 | mfu: 39.3% | epoch: 1 | remaining: 186s    
step 00363 (37.9%) | loss: 3.133202 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,113 | mfu: 39.0% | epoch: 1 | remaining: 186s    
step 00364 (38.1%) | loss: 3.130090 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,599 | mfu: 39.1% | epoch: 1 | remaining: 186s    
step 00365 (38.2%) | loss: 3.129774 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,504 | mfu: 39.0% | epoch: 1 | remaining: 185s    
step 00366 (38.3%) | loss: 3.127143 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,872 | mfu: 39.4% | epoch: 1 | remaining: 185s    
step 00367 (38.4%) | loss: 3.129505 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,857 | mfu: 39.1% | epoch: 1 | remaining: 185s    
step 00368 (38.5%) | loss: 3.129202 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,028 | mfu: 39.4% | epoch: 1 | remaining: 184s    
step 00369 (38.6%) | loss: 3.129693 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,553 | mfu: 39.1% | epoch: 1 | remaining: 184s    
step 00370 (38.7%) | loss: 3.126235 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,414 | mfu: 39.0% | epoch: 1 | remaining: 184s    
step 00371 (38.8%) | loss: 3.124694 | lrm: 1.00 | dt: 324ms | tok/sec: 1,620,638 | mfu: 39.2% | epoch: 1 | remaining: 183s    
step 00372 (38.9%) | loss: 3.127583 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,672 | mfu: 39.3% | epoch: 1 | remaining: 183s    
step 00373 (39.0%) | loss: 3.127272 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,420 | mfu: 39.5% | epoch: 1 | remaining: 183s    
step 00374 (39.1%) | loss: 3.121465 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,690 | mfu: 39.0% | epoch: 1 | remaining: 182s    
step 00375 (39.2%) | loss: 3.119935 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,684 | mfu: 39.4% | epoch: 1 | remaining: 182s    
step 00376 (39.3%) | loss: 3.120151 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,802 | mfu: 39.0% | epoch: 1 | remaining: 182s    
step 00377 (39.5%) | loss: 3.118725 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,628 | mfu: 38.9% | epoch: 1 | remaining: 181s    
step 00378 (39.6%) | loss: 3.119547 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,797 | mfu: 39.5% | epoch: 1 | remaining: 181s    
step 00379 (39.7%) | loss: 3.117022 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,722 | mfu: 39.4% | epoch: 1 | remaining: 181s    
step 00380 (39.8%) | loss: 3.110443 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,402 | mfu: 39.5% | epoch: 1 | remaining: 180s    
step 00381 (39.9%) | loss: 3.112398 | lrm: 1.00 | dt: 324ms | tok/sec: 1,620,496 | mfu: 39.2% | epoch: 1 | remaining: 180s    
step 00382 (40.0%) | loss: 3.109288 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,887 | mfu: 39.2% | epoch: 1 | remaining: 180s    
step 00383 (40.1%) | loss: 3.108373 | lrm: 1.00 | dt: 326ms | tok/sec: 1,610,371 | mfu: 38.9% | epoch: 1 | remaining: 179s    
step 00384 (40.2%) | loss: 3.109467 | lrm: 1.00 | dt: 325ms | tok/sec: 1,611,346 | mfu: 38.9% | epoch: 1 | remaining: 179s    
step 00385 (40.3%) | loss: 3.111791 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,734 | mfu: 39.6% | epoch: 1 | remaining: 179s    
step 00386 (40.4%) | loss: 3.114405 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,132 | mfu: 39.4% | epoch: 1 | remaining: 178s    
step 00387 (40.5%) | loss: 3.113025 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,442 | mfu: 39.5% | epoch: 1 | remaining: 178s    
step 00388 (40.6%) | loss: 3.110647 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,923 | mfu: 39.3% | epoch: 1 | remaining: 178s    
step 00389 (40.7%) | loss: 3.110873 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,648 | mfu: 39.1% | epoch: 1 | remaining: 177s    
step 00390 (40.9%) | loss: 3.111270 | lrm: 1.00 | dt: 326ms | tok/sec: 1,608,193 | mfu: 38.9% | epoch: 1 | remaining: 177s    
step 00391 (41.0%) | loss: 3.109397 | lrm: 1.00 | dt: 323ms | tok/sec: 1,620,688 | mfu: 39.2% | epoch: 1 | remaining: 177s    
step 00392 (41.1%) | loss: 3.104878 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,851 | mfu: 39.4% | epoch: 1 | remaining: 176s    
step 00393 (41.2%) | loss: 3.105101 | lrm: 1.00 | dt: 328ms | tok/sec: 1,597,066 | mfu: 38.6% | epoch: 1 | remaining: 176s    
step 00394 (41.3%) | loss: 3.101162 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,386 | mfu: 39.4% | epoch: 1 | remaining: 176s    
step 00395 (41.4%) | loss: 3.095633 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,420 | mfu: 39.0% | epoch: 1 | remaining: 175s    
step 00396 (41.5%) | loss: 3.089541 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,629 | mfu: 39.1% | epoch: 1 | remaining: 175s    
step 00397 (41.6%) | loss: 3.092159 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,910 | mfu: 39.2% | epoch: 1 | remaining: 175s    
step 00398 (41.7%) | loss: 3.093794 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,829 | mfu: 39.0% | epoch: 1 | remaining: 175s    
step 00399 (41.8%) | loss: 3.086041 | lrm: 1.00 | dt: 326ms | tok/sec: 1,608,504 | mfu: 38.9% | epoch: 1 | remaining: 174s    
step 00400 (41.9%) | loss: 3.084680 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,127 | mfu: 39.2% | epoch: 1 | remaining: 174s    
step 00401 (42.0%) | loss: 3.079414 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,709 | mfu: 39.3% | epoch: 1 | remaining: 174s    
step 00402 (42.2%) | loss: 3.079667 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,533 | mfu: 39.3% | epoch: 1 | remaining: 173s    
step 00403 (42.3%) | loss: 3.078320 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,584 | mfu: 39.1% | epoch: 1 | remaining: 173s    
step 00404 (42.4%) | loss: 3.077400 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,990 | mfu: 39.1% | epoch: 1 | remaining: 173s    
step 00405 (42.5%) | loss: 3.077937 | lrm: 1.00 | dt: 325ms | tok/sec: 1,611,402 | mfu: 38.9% | epoch: 1 | remaining: 172s    
step 00406 (42.6%) | loss: 3.081451 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,842 | mfu: 39.2% | epoch: 1 | remaining: 172s    
step 00407 (42.7%) | loss: 3.083854 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,615 | mfu: 39.4% | epoch: 1 | remaining: 172s    
step 00408 (42.8%) | loss: 3.076986 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,646 | mfu: 39.1% | epoch: 1 | remaining: 171s    
step 00409 (42.9%) | loss: 3.079104 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,176 | mfu: 39.1% | epoch: 1 | remaining: 171s    
step 00410 (43.0%) | loss: 3.084768 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,678 | mfu: 39.2% | epoch: 1 | remaining: 171s    
step 00411 (43.1%) | loss: 3.090240 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,698 | mfu: 39.2% | epoch: 1 | remaining: 170s    
step 00412 (43.2%) | loss: 3.087894 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,378 | mfu: 39.2% | epoch: 1 | remaining: 170s    
step 00413 (43.3%) | loss: 3.091004 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,736 | mfu: 39.4% | epoch: 1 | remaining: 170s    
step 00414 (43.4%) | loss: 3.089540 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,553 | mfu: 39.6% | epoch: 1 | remaining: 169s    
step 00415 (43.6%) | loss: 3.087688 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,576 | mfu: 39.2% | epoch: 1 | remaining: 169s    
step 00416 (43.7%) | loss: 3.089362 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,232 | mfu: 39.2% | epoch: 1 | remaining: 169s    
step 00417 (43.8%) | loss: 3.092251 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,811 | mfu: 39.5% | epoch: 1 | remaining: 168s    
step 00418 (43.9%) | loss: 3.092034 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,632 | mfu: 38.9% | epoch: 1 | remaining: 168s    
step 00419 (44.0%) | loss: 3.085192 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,294 | mfu: 39.0% | epoch: 1 | remaining: 168s    
step 00420 (44.1%) | loss: 3.083015 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,731 | mfu: 39.4% | epoch: 1 | remaining: 167s    
step 00421 (44.2%) | loss: 3.078741 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,232 | mfu: 39.6% | epoch: 1 | remaining: 167s    
step 00422 (44.3%) | loss: 3.078359 | lrm: 1.00 | dt: 323ms | tok/sec: 1,625,285 | mfu: 39.3% | epoch: 1 | remaining: 167s    
step 00423 (44.4%) | loss: 3.084522 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,979 | mfu: 39.3% | epoch: 1 | remaining: 166s    
step 00424 (44.5%) | loss: 3.085418 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,682 | mfu: 39.0% | epoch: 1 | remaining: 166s    
step 00425 (44.6%) | loss: 3.086075 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,555 | mfu: 38.9% | epoch: 1 | remaining: 166s    
step 00426 (44.7%) | loss: 3.080818 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,157 | mfu: 39.2% | epoch: 1 | remaining: 165s    
step 00427 (44.8%) | loss: 3.081221 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,479 | mfu: 39.2% | epoch: 1 | remaining: 165s    
step 00428 (45.0%) | loss: 3.078458 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,543 | mfu: 39.3% | epoch: 1 | remaining: 165s    
step 00429 (45.1%) | loss: 3.072449 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,679 | mfu: 39.4% | epoch: 1 | remaining: 165s    
step 00430 (45.2%) | loss: 3.074396 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,160 | mfu: 39.0% | epoch: 1 | remaining: 164s    
step 00431 (45.3%) | loss: 3.074392 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,930 | mfu: 39.1% | epoch: 1 | remaining: 164s    
step 00432 (45.4%) | loss: 3.073243 | lrm: 1.00 | dt: 322ms | tok/sec: 1,625,966 | mfu: 39.3% | epoch: 1 | remaining: 164s    
step 00433 (45.5%) | loss: 3.070590 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,668 | mfu: 39.1% | epoch: 1 | remaining: 163s    
step 00434 (45.6%) | loss: 3.074464 | lrm: 1.00 | dt: 321ms | tok/sec: 1,630,762 | mfu: 39.4% | epoch: 1 | remaining: 163s    
step 00435 (45.7%) | loss: 3.070086 | lrm: 1.00 | dt: 325ms | tok/sec: 1,615,211 | mfu: 39.0% | epoch: 1 | remaining: 163s    
step 00436 (45.8%) | loss: 3.072680 | lrm: 1.00 | dt: 334ms | tok/sec: 1,570,151 | mfu: 37.9% | epoch: 1 | remaining: 162s    
step 00437 (45.9%) | loss: 3.076743 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,147 | mfu: 39.5% | epoch: 1 | remaining: 162s    
step 00438 (46.0%) | loss: 3.077993 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,850 | mfu: 39.0% | epoch: 1 | remaining: 162s    
step 00439 (46.1%) | loss: 3.079217 | lrm: 1.00 | dt: 329ms | tok/sec: 1,594,894 | mfu: 38.5% | epoch: 1 | remaining: 161s    
step 00440 (46.2%) | loss: 3.077341 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,555 | mfu: 39.3% | epoch: 1 | remaining: 161s    
step 00441 (46.4%) | loss: 3.085289 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,309 | mfu: 39.2% | epoch: 1 | remaining: 161s    
step 00442 (46.5%) | loss: 3.086874 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,000 | mfu: 39.5% | epoch: 1 | remaining: 160s    
step 00443 (46.6%) | loss: 3.081106 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,452 | mfu: 39.6% | epoch: 1 | remaining: 160s    
step 00444 (46.7%) | loss: 3.084517 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,630 | mfu: 39.1% | epoch: 1 | remaining: 160s    
step 00445 (46.8%) | loss: 3.084707 | lrm: 1.00 | dt: 327ms | tok/sec: 1,604,594 | mfu: 38.8% | epoch: 1 | remaining: 159s    
step 00446 (46.9%) | loss: 3.082880 | lrm: 1.00 | dt: 326ms | tok/sec: 1,608,163 | mfu: 38.9% | epoch: 1 | remaining: 159s    
step 00447 (47.0%) | loss: 3.076366 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,784 | mfu: 39.6% | epoch: 1 | remaining: 159s    
step 00448 (47.1%) | loss: 3.075454 | lrm: 1.00 | dt: 324ms | tok/sec: 1,620,410 | mfu: 39.2% | epoch: 1 | remaining: 158s    
step 00449 (47.2%) | loss: 3.074794 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,906 | mfu: 39.4% | epoch: 1 | remaining: 158s    
step 00450 (47.3%) | loss: 3.073110 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,531 | mfu: 39.2% | epoch: 1 | remaining: 158s    
step 00451 (47.4%) | loss: 3.071065 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,391 | mfu: 39.1% | epoch: 1 | remaining: 157s    
step 00452 (47.5%) | loss: 3.066070 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,606 | mfu: 39.0% | epoch: 1 | remaining: 157s    
