Attention backend: flash (cuda capability 9.0)
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 0
  lm_head                 : 4,194,304
  transformer_matrices    : 25,165,824
  scalars                 : 16
  total                   : 33,554,448
Estimated FLOPs per token: 2.390753e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 6763ms | tok/sec: 77,518 | mfu: 1.9% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854701 | lrm: 1.00 | dt: 307ms | tok/sec: 1,707,647 | mfu: 41.3% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.443548 | lrm: 1.00 | dt: 308ms | tok/sec: 1,700,670 | mfu: 41.1% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.972681 | lrm: 1.00 | dt: 332ms | tok/sec: 1,578,724 | mfu: 38.1% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.578133 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,206 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.248273 | lrm: 1.00 | dt: 308ms | tok/sec: 1,703,158 | mfu: 41.2% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.997727 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,724 | mfu: 39.5% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.787719 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,739 | mfu: 39.4% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.608158 | lrm: 1.00 | dt: 314ms | tok/sec: 1,670,557 | mfu: 40.4% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.456534 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,742 | mfu: 39.7% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.326909 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,232 | mfu: 39.1% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.218961 | lrm: 1.00 | dt: 314ms | tok/sec: 1,671,952 | mfu: 40.4% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.122978 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,812 | mfu: 39.6% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.037564 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,896 | mfu: 38.8% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.965558 | lrm: 1.00 | dt: 313ms | tok/sec: 1,676,658 | mfu: 40.5% | epoch: 1 | remaining: 299s    
step 00306 (31.4%) | loss: 3.276456 | lrm: 1.00 | dt: 332ms | tok/sec: 1,581,223 | mfu: 38.2% | epoch: 1 | remaining: 205s    
step 00307 (31.5%) | loss: 3.271304 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,932 | mfu: 39.5% | epoch: 1 | remaining: 205s    
step 00308 (31.7%) | loss: 3.268454 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,158 | mfu: 39.3% | epoch: 1 | remaining: 205s    
step 00309 (31.8%) | loss: 3.265997 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,037 | mfu: 39.6% | epoch: 1 | remaining: 204s    
step 00310 (31.9%) | loss: 3.267331 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,861 | mfu: 39.3% | epoch: 1 | remaining: 204s    
step 00311 (32.0%) | loss: 3.267375 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,976 | mfu: 39.4% | epoch: 1 | remaining: 204s    
step 00312 (32.1%) | loss: 3.266015 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,786 | mfu: 39.5% | epoch: 1 | remaining: 203s    
step 00313 (32.2%) | loss: 3.264841 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,296 | mfu: 39.8% | epoch: 1 | remaining: 203s    
step 00314 (32.3%) | loss: 3.260358 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,836 | mfu: 39.6% | epoch: 1 | remaining: 203s    
step 00315 (32.4%) | loss: 3.258635 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,004 | mfu: 39.4% | epoch: 1 | remaining: 202s    
step 00316 (32.5%) | loss: 3.259808 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,585 | mfu: 39.9% | epoch: 1 | remaining: 202s    
step 00317 (32.6%) | loss: 3.254838 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,285 | mfu: 39.8% | epoch: 1 | remaining: 202s    
step 00318 (32.7%) | loss: 3.252130 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,507 | mfu: 39.6% | epoch: 1 | remaining: 202s    
step 00319 (32.8%) | loss: 3.252328 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,749 | mfu: 39.5% | epoch: 1 | remaining: 201s    
step 00320 (32.9%) | loss: 3.251316 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,169 | mfu: 39.6% | epoch: 1 | remaining: 201s    
step 00321 (33.0%) | loss: 3.255893 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,269 | mfu: 39.5% | epoch: 1 | remaining: 201s    
step 00322 (33.2%) | loss: 3.252755 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,495 | mfu: 39.7% | epoch: 1 | remaining: 200s    
step 00323 (33.3%) | loss: 3.249071 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,751 | mfu: 39.8% | epoch: 1 | remaining: 200s    
step 00324 (33.4%) | loss: 3.248854 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,570 | mfu: 39.8% | epoch: 1 | remaining: 200s    
step 00325 (33.5%) | loss: 3.246535 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,438 | mfu: 39.7% | epoch: 1 | remaining: 199s    
step 00326 (33.6%) | loss: 3.249805 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,018 | mfu: 39.6% | epoch: 1 | remaining: 199s    
step 00327 (33.7%) | loss: 3.254131 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,613 | mfu: 39.4% | epoch: 1 | remaining: 199s    
step 00328 (33.8%) | loss: 3.248654 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,575 | mfu: 39.7% | epoch: 1 | remaining: 198s    
step 00329 (33.9%) | loss: 3.249981 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,286 | mfu: 39.8% | epoch: 1 | remaining: 198s    
step 00330 (34.0%) | loss: 3.247790 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,610 | mfu: 39.4% | epoch: 1 | remaining: 198s    
step 00331 (34.1%) | loss: 3.249114 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,913 | mfu: 39.5% | epoch: 1 | remaining: 197s    
step 00332 (34.2%) | loss: 3.246428 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,610 | mfu: 39.7% | epoch: 1 | remaining: 197s    
step 00333 (34.3%) | loss: 3.243755 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,347 | mfu: 39.7% | epoch: 1 | remaining: 197s    
step 00334 (34.4%) | loss: 3.241467 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,070 | mfu: 39.6% | epoch: 1 | remaining: 196s    
step 00335 (34.5%) | loss: 3.238475 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,035 | mfu: 39.6% | epoch: 1 | remaining: 196s    
step 00336 (34.6%) | loss: 3.240150 | lrm: 1.00 | dt: 317ms | tok/sec: 1,654,272 | mfu: 40.0% | epoch: 1 | remaining: 196s    
step 00337 (34.7%) | loss: 3.244563 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,172 | mfu: 39.6% | epoch: 1 | remaining: 195s    
step 00338 (34.9%) | loss: 3.242532 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,219 | mfu: 39.5% | epoch: 1 | remaining: 195s    
step 00339 (35.0%) | loss: 3.242197 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,171 | mfu: 39.8% | epoch: 1 | remaining: 195s    
step 00340 (35.1%) | loss: 3.243439 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,847 | mfu: 39.7% | epoch: 1 | remaining: 194s    
step 00341 (35.2%) | loss: 3.246835 | lrm: 1.00 | dt: 321ms | tok/sec: 1,630,805 | mfu: 39.4% | epoch: 1 | remaining: 194s    
step 00342 (35.3%) | loss: 3.246715 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,846 | mfu: 39.8% | epoch: 1 | remaining: 194s    
step 00343 (35.4%) | loss: 3.241697 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,301 | mfu: 39.5% | epoch: 1 | remaining: 194s    
step 00344 (35.5%) | loss: 3.241110 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,513 | mfu: 39.5% | epoch: 1 | remaining: 193s    
step 00345 (35.6%) | loss: 3.245268 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,315 | mfu: 39.7% | epoch: 1 | remaining: 193s    
step 00346 (35.7%) | loss: 3.241041 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,321 | mfu: 39.6% | epoch: 1 | remaining: 193s    
step 00347 (35.8%) | loss: 3.235868 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,129 | mfu: 39.7% | epoch: 1 | remaining: 192s    
step 00348 (35.9%) | loss: 3.233271 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,134 | mfu: 39.5% | epoch: 1 | remaining: 192s    
step 00349 (36.0%) | loss: 3.232394 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,363 | mfu: 39.7% | epoch: 1 | remaining: 192s    
step 00350 (36.1%) | loss: 3.230436 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,472 | mfu: 39.7% | epoch: 1 | remaining: 191s    
step 00351 (36.2%) | loss: 3.228709 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,867 | mfu: 39.6% | epoch: 1 | remaining: 191s    
step 00352 (36.3%) | loss: 3.226050 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,946 | mfu: 39.4% | epoch: 1 | remaining: 191s    
step 00353 (36.5%) | loss: 3.225254 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,301 | mfu: 39.4% | epoch: 1 | remaining: 190s    
step 00354 (36.6%) | loss: 3.220578 | lrm: 1.00 | dt: 411ms | tok/sec: 1,275,572 | mfu: 30.8% | epoch: 1 | remaining: 190s    
step 00355 (36.7%) | loss: 3.215008 | lrm: 1.00 | dt: 312ms | tok/sec: 1,680,813 | mfu: 40.6% | epoch: 1 | remaining: 190s    
step 00356 (36.8%) | loss: 3.219014 | lrm: 1.00 | dt: 310ms | tok/sec: 1,688,580 | mfu: 40.8% | epoch: 1 | remaining: 189s    
step 00357 (36.9%) | loss: 3.222560 | lrm: 1.00 | dt: 337ms | tok/sec: 1,557,429 | mfu: 37.6% | epoch: 1 | remaining: 189s    
step 00358 (37.0%) | loss: 3.224605 | lrm: 1.00 | dt: 330ms | tok/sec: 1,589,791 | mfu: 38.4% | epoch: 1 | remaining: 189s    
step 00359 (37.1%) | loss: 3.225268 | lrm: 1.00 | dt: 309ms | tok/sec: 1,694,141 | mfu: 40.9% | epoch: 1 | remaining: 188s    
step 00360 (37.2%) | loss: 3.223039 | lrm: 1.00 | dt: 327ms | tok/sec: 1,605,057 | mfu: 38.8% | epoch: 1 | remaining: 188s    
step 00361 (37.3%) | loss: 3.221751 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,835 | mfu: 39.8% | epoch: 1 | remaining: 188s    
step 00362 (37.4%) | loss: 3.216531 | lrm: 1.00 | dt: 314ms | tok/sec: 1,670,473 | mfu: 40.4% | epoch: 1 | remaining: 187s    
step 00363 (37.6%) | loss: 3.218108 | lrm: 1.00 | dt: 325ms | tok/sec: 1,611,336 | mfu: 38.9% | epoch: 1 | remaining: 187s    
step 00364 (37.7%) | loss: 3.214903 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,385 | mfu: 39.6% | epoch: 1 | remaining: 187s    
step 00365 (37.8%) | loss: 3.214620 | lrm: 1.00 | dt: 314ms | tok/sec: 1,667,437 | mfu: 40.3% | epoch: 1 | remaining: 186s    
step 00366 (37.9%) | loss: 3.211837 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,539 | mfu: 39.0% | epoch: 1 | remaining: 186s    
step 00367 (38.0%) | loss: 3.214121 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,651 | mfu: 39.7% | epoch: 1 | remaining: 186s    
step 00368 (38.1%) | loss: 3.214236 | lrm: 1.00 | dt: 314ms | tok/sec: 1,668,496 | mfu: 40.3% | epoch: 1 | remaining: 185s    
step 00369 (38.2%) | loss: 3.214230 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,258 | mfu: 39.2% | epoch: 1 | remaining: 185s    
step 00370 (38.3%) | loss: 3.210178 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,042 | mfu: 39.6% | epoch: 1 | remaining: 185s    
step 00371 (38.4%) | loss: 3.208522 | lrm: 1.00 | dt: 317ms | tok/sec: 1,652,661 | mfu: 39.9% | epoch: 1 | remaining: 184s    
step 00372 (38.5%) | loss: 3.210918 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,962 | mfu: 39.6% | epoch: 1 | remaining: 184s    
step 00373 (38.6%) | loss: 3.209662 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,931 | mfu: 39.3% | epoch: 1 | remaining: 184s    
step 00374 (38.7%) | loss: 3.203833 | lrm: 1.00 | dt: 316ms | tok/sec: 1,658,216 | mfu: 40.1% | epoch: 1 | remaining: 184s    
step 00375 (38.8%) | loss: 3.202940 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,510 | mfu: 39.7% | epoch: 1 | remaining: 183s    
step 00376 (38.9%) | loss: 3.203741 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,595 | mfu: 39.2% | epoch: 1 | remaining: 183s    
step 00377 (39.0%) | loss: 3.202058 | lrm: 1.00 | dt: 317ms | tok/sec: 1,654,737 | mfu: 40.0% | epoch: 1 | remaining: 183s    
step 00378 (39.1%) | loss: 3.202610 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,444 | mfu: 39.8% | epoch: 1 | remaining: 182s    
step 00379 (39.3%) | loss: 3.199740 | lrm: 1.00 | dt: 322ms | tok/sec: 1,625,984 | mfu: 39.3% | epoch: 1 | remaining: 182s    
step 00380 (39.4%) | loss: 3.193232 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,499 | mfu: 39.9% | epoch: 1 | remaining: 182s    
step 00381 (39.5%) | loss: 3.195343 | lrm: 1.00 | dt: 317ms | tok/sec: 1,651,968 | mfu: 39.9% | epoch: 1 | remaining: 181s    
step 00382 (39.6%) | loss: 3.192102 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,477 | mfu: 39.5% | epoch: 1 | remaining: 181s    
step 00383 (39.7%) | loss: 3.190798 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,568 | mfu: 39.4% | epoch: 1 | remaining: 181s    
step 00384 (39.8%) | loss: 3.190891 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,386 | mfu: 39.8% | epoch: 1 | remaining: 180s    
step 00385 (39.9%) | loss: 3.192803 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,429 | mfu: 39.4% | epoch: 1 | remaining: 180s    
step 00386 (40.0%) | loss: 3.194491 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,862 | mfu: 39.5% | epoch: 1 | remaining: 180s    
step 00387 (40.1%) | loss: 3.192978 | lrm: 1.00 | dt: 317ms | tok/sec: 1,656,071 | mfu: 40.0% | epoch: 1 | remaining: 179s    
step 00388 (40.2%) | loss: 3.190906 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,304 | mfu: 39.3% | epoch: 1 | remaining: 179s    
step 00389 (40.3%) | loss: 3.191315 | lrm: 1.00 | dt: 319ms | tok/sec: 1,645,261 | mfu: 39.8% | epoch: 1 | remaining: 179s    
step 00390 (40.4%) | loss: 3.191308 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,269 | mfu: 39.7% | epoch: 1 | remaining: 178s    
step 00391 (40.5%) | loss: 3.189278 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,042 | mfu: 39.7% | epoch: 1 | remaining: 178s    
step 00392 (40.6%) | loss: 3.185028 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,193 | mfu: 39.7% | epoch: 1 | remaining: 178s    
step 00393 (40.7%) | loss: 3.185285 | lrm: 1.00 | dt: 328ms | tok/sec: 1,599,010 | mfu: 38.6% | epoch: 1 | remaining: 177s    
step 00394 (40.9%) | loss: 3.181619 | lrm: 1.00 | dt: 317ms | tok/sec: 1,651,823 | mfu: 39.9% | epoch: 1 | remaining: 177s    
step 00395 (41.0%) | loss: 3.176250 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,936 | mfu: 39.6% | epoch: 1 | remaining: 177s    
step 00396 (41.1%) | loss: 3.170370 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,119 | mfu: 39.7% | epoch: 1 | remaining: 176s    
step 00397 (41.2%) | loss: 3.172554 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,848 | mfu: 39.7% | epoch: 1 | remaining: 176s    
step 00398 (41.3%) | loss: 3.173404 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,232 | mfu: 39.7% | epoch: 1 | remaining: 176s    
step 00399 (41.4%) | loss: 3.165645 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,247 | mfu: 39.7% | epoch: 1 | remaining: 176s    
step 00400 (41.5%) | loss: 3.164410 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,800 | mfu: 39.9% | epoch: 1 | remaining: 175s    
step 00401 (41.6%) | loss: 3.159212 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,463 | mfu: 39.7% | epoch: 1 | remaining: 175s    
step 00402 (41.7%) | loss: 3.159593 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,827 | mfu: 39.7% | epoch: 1 | remaining: 175s    
step 00403 (41.8%) | loss: 3.158213 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,430 | mfu: 39.8% | epoch: 1 | remaining: 174s    
step 00404 (41.9%) | loss: 3.156643 | lrm: 1.00 | dt: 321ms | tok/sec: 1,630,870 | mfu: 39.4% | epoch: 1 | remaining: 174s    
step 00405 (42.0%) | loss: 3.156781 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,906 | mfu: 39.7% | epoch: 1 | remaining: 174s    
step 00406 (42.1%) | loss: 3.159801 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,454 | mfu: 39.8% | epoch: 1 | remaining: 173s    
step 00407 (42.2%) | loss: 3.161763 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,336 | mfu: 39.3% | epoch: 1 | remaining: 173s    
step 00408 (42.3%) | loss: 3.154532 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,050 | mfu: 39.7% | epoch: 1 | remaining: 173s    
step 00409 (42.5%) | loss: 3.156025 | lrm: 1.00 | dt: 317ms | tok/sec: 1,651,661 | mfu: 39.9% | epoch: 1 | remaining: 172s    
step 00410 (42.6%) | loss: 3.161644 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,023 | mfu: 39.3% | epoch: 1 | remaining: 172s    
step 00411 (42.7%) | loss: 3.166809 | lrm: 1.00 | dt: 317ms | tok/sec: 1,655,549 | mfu: 40.0% | epoch: 1 | remaining: 172s    
step 00412 (42.8%) | loss: 3.164083 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,990 | mfu: 39.7% | epoch: 1 | remaining: 171s    
step 00413 (42.9%) | loss: 3.167114 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,992 | mfu: 39.5% | epoch: 1 | remaining: 171s    
step 00414 (43.0%) | loss: 3.165353 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,810 | mfu: 39.7% | epoch: 1 | remaining: 171s    
step 00415 (43.1%) | loss: 3.162876 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,227 | mfu: 39.6% | epoch: 1 | remaining: 170s    
step 00416 (43.2%) | loss: 3.164803 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,205 | mfu: 39.3% | epoch: 1 | remaining: 170s    
step 00417 (43.3%) | loss: 3.167500 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,085 | mfu: 39.6% | epoch: 1 | remaining: 170s    
step 00418 (43.4%) | loss: 3.167267 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,686 | mfu: 39.6% | epoch: 1 | remaining: 169s    
step 00419 (43.5%) | loss: 3.159213 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,345 | mfu: 39.7% | epoch: 1 | remaining: 169s    
step 00420 (43.6%) | loss: 3.157074 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,949 | mfu: 39.7% | epoch: 1 | remaining: 169s    
step 00421 (43.7%) | loss: 3.153023 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,740 | mfu: 39.4% | epoch: 1 | remaining: 168s    
step 00422 (43.8%) | loss: 3.151900 | lrm: 1.00 | dt: 318ms | tok/sec: 1,648,465 | mfu: 39.8% | epoch: 1 | remaining: 168s    
step 00423 (43.9%) | loss: 3.157972 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,284 | mfu: 39.6% | epoch: 1 | remaining: 168s    
step 00424 (44.0%) | loss: 3.159257 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,013 | mfu: 39.6% | epoch: 1 | remaining: 168s    
step 00425 (44.2%) | loss: 3.159750 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,678 | mfu: 39.7% | epoch: 1 | remaining: 167s    
step 00426 (44.3%) | loss: 3.154561 | lrm: 1.00 | dt: 320ms | tok/sec: 1,635,958 | mfu: 39.5% | epoch: 1 | remaining: 167s    
step 00427 (44.4%) | loss: 3.154941 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,004 | mfu: 39.5% | epoch: 1 | remaining: 167s    
step 00428 (44.5%) | loss: 3.152436 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,978 | mfu: 39.6% | epoch: 1 | remaining: 166s    
step 00429 (44.6%) | loss: 3.146777 | lrm: 1.00 | dt: 316ms | tok/sec: 1,658,030 | mfu: 40.1% | epoch: 1 | remaining: 166s    
step 00430 (44.7%) | loss: 3.148574 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,720 | mfu: 39.2% | epoch: 1 | remaining: 166s    
step 00431 (44.8%) | loss: 3.148942 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,065 | mfu: 39.6% | epoch: 1 | remaining: 165s    
step 00432 (44.9%) | loss: 3.147275 | lrm: 1.00 | dt: 316ms | tok/sec: 1,659,583 | mfu: 40.1% | epoch: 1 | remaining: 165s    
step 00433 (45.0%) | loss: 3.144027 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,636 | mfu: 39.2% | epoch: 1 | remaining: 165s    
step 00434 (45.1%) | loss: 3.148235 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,142 | mfu: 39.5% | epoch: 1 | remaining: 164s    
step 00435 (45.2%) | loss: 3.144296 | lrm: 1.00 | dt: 317ms | tok/sec: 1,652,687 | mfu: 39.9% | epoch: 1 | remaining: 164s    
step 00436 (45.3%) | loss: 3.146787 | lrm: 1.00 | dt: 340ms | tok/sec: 1,542,238 | mfu: 37.3% | epoch: 1 | remaining: 164s    
step 00437 (45.4%) | loss: 3.151251 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,208 | mfu: 39.8% | epoch: 1 | remaining: 163s    
step 00438 (45.5%) | loss: 3.152347 | lrm: 1.00 | dt: 320ms | tok/sec: 1,638,313 | mfu: 39.6% | epoch: 1 | remaining: 163s    
step 00439 (45.7%) | loss: 3.153114 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,307 | mfu: 39.1% | epoch: 1 | remaining: 163s    
step 00440 (45.8%) | loss: 3.151169 | lrm: 1.00 | dt: 317ms | tok/sec: 1,651,373 | mfu: 39.9% | epoch: 1 | remaining: 162s    
step 00441 (45.9%) | loss: 3.159156 | lrm: 1.00 | dt: 316ms | tok/sec: 1,659,833 | mfu: 40.1% | epoch: 1 | remaining: 162s    
step 00442 (46.0%) | loss: 3.160942 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,651 | mfu: 39.1% | epoch: 1 | remaining: 162s    
step 00443 (46.1%) | loss: 3.155400 | lrm: 1.00 | dt: 316ms | tok/sec: 1,656,980 | mfu: 40.0% | epoch: 1 | remaining: 161s    
step 00444 (46.2%) | loss: 3.158572 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,593 | mfu: 39.7% | epoch: 1 | remaining: 161s    
step 00445 (46.3%) | loss: 3.158763 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,485 | mfu: 39.2% | epoch: 1 | remaining: 161s    
step 00446 (46.4%) | loss: 3.157178 | lrm: 1.00 | dt: 317ms | tok/sec: 1,653,429 | mfu: 39.9% | epoch: 1 | remaining: 160s    
step 00447 (46.5%) | loss: 3.150702 | lrm: 1.00 | dt: 317ms | tok/sec: 1,653,948 | mfu: 40.0% | epoch: 1 | remaining: 160s    
step 00448 (46.6%) | loss: 3.149135 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,177 | mfu: 39.3% | epoch: 1 | remaining: 160s    
step 00449 (46.7%) | loss: 3.148347 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,916 | mfu: 39.9% | epoch: 1 | remaining: 160s    
step 00450 (46.8%) | loss: 3.146361 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,553 | mfu: 39.7% | epoch: 1 | remaining: 159s    
step 00451 (46.9%) | loss: 3.144803 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,435 | mfu: 39.4% | epoch: 1 | remaining: 159s    
step 00452 (47.0%) | loss: 3.140956 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,602 | mfu: 39.6% | epoch: 1 | remaining: 159s    
step 00453 (47.1%) | loss: 3.144164 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,685 | mfu: 39.6% | epoch: 1 | remaining: 158s    
step 00454 (47.3%) | loss: 3.139415 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,419 | mfu: 39.5% | epoch: 1 | remaining: 158s    
step 00455 (47.4%) | loss: 3.141103 | lrm: 1.00 | dt: 316ms | tok/sec: 1,660,201 | mfu: 40.1% | epoch: 1 | remaining: 158s    
step 00456 (47.5%) | loss: 3.141655 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,692 | mfu: 39.6% | epoch: 1 | remaining: 157s    
step 00457 (47.6%) | loss: 3.141304 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,567 | mfu: 39.0% | epoch: 1 | remaining: 157s    
step 00458 (47.7%) | loss: 3.140661 | lrm: 1.00 | dt: 316ms | tok/sec: 1,657,113 | mfu: 40.0% | epoch: 1 | remaining: 157s    
step 00459 (47.8%) | loss: 3.140303 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,326 | mfu: 39.9% | epoch: 1 | remaining: 156s    
