Attention backend: flash (cuda capability 9.0)
Vocab size: 8,192
Model config: {'sequence_len': 2048, 'vocab_size': 8192, 'n_layer': 8, 'n_head': 4, 'n_kv_head': 4, 'n_embd': 512, 'window_pattern': 'SSSL'}
Parameter counts:
  wte                     : 4,194,304
  value_embeds            : 8,388,608
  lm_head                 : 4,194,304
  transformer_matrices    : 25,166,080
  scalars                 : 16
  total                   : 41,943,312
Estimated FLOPs per token: 2.390769e+08
Scaling AdamW LRs by 1/sqrt(512/768) = 1.224745
Time budget: 300s
Gradient accumulation steps: 2

step 00000 (0.0%) | loss: 9.011198 | lrm: 1.00 | dt: 32335ms | tok/sec: 16,214 | mfu: 0.4% | epoch: 1 | remaining: 300s    
step 00001 (0.0%) | loss: 8.854699 | lrm: 1.00 | dt: 311ms | tok/sec: 1,683,661 | mfu: 40.7% | epoch: 1 | remaining: 300s    
step 00002 (0.0%) | loss: 8.442992 | lrm: 1.00 | dt: 312ms | tok/sec: 1,678,390 | mfu: 40.6% | epoch: 1 | remaining: 300s    
step 00003 (0.0%) | loss: 7.972223 | lrm: 1.00 | dt: 377ms | tok/sec: 1,391,291 | mfu: 33.6% | epoch: 1 | remaining: 300s    
step 00004 (0.0%) | loss: 7.580345 | lrm: 1.00 | dt: 335ms | tok/sec: 1,565,439 | mfu: 37.8% | epoch: 1 | remaining: 300s    
step 00005 (0.0%) | loss: 7.250301 | lrm: 1.00 | dt: 316ms | tok/sec: 1,661,014 | mfu: 40.1% | epoch: 1 | remaining: 300s    
step 00006 (0.0%) | loss: 6.999631 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,949 | mfu: 39.3% | epoch: 1 | remaining: 300s    
step 00007 (0.0%) | loss: 6.789232 | lrm: 1.00 | dt: 326ms | tok/sec: 1,610,424 | mfu: 38.9% | epoch: 1 | remaining: 300s    
step 00008 (0.0%) | loss: 6.609339 | lrm: 1.00 | dt: 318ms | tok/sec: 1,649,548 | mfu: 39.9% | epoch: 1 | remaining: 300s    
step 00009 (0.0%) | loss: 6.457501 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,873 | mfu: 39.2% | epoch: 1 | remaining: 300s    
step 00010 (0.0%) | loss: 6.327699 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,066 | mfu: 39.1% | epoch: 1 | remaining: 300s    
step 00011 (0.0%) | loss: 6.219511 | lrm: 1.00 | dt: 318ms | tok/sec: 1,646,954 | mfu: 39.8% | epoch: 1 | remaining: 300s    
step 00012 (0.1%) | loss: 6.123297 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,219 | mfu: 39.4% | epoch: 1 | remaining: 299s    
step 00013 (0.2%) | loss: 6.037604 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,387 | mfu: 39.1% | epoch: 1 | remaining: 299s    
step 00014 (0.3%) | loss: 5.965362 | lrm: 1.00 | dt: 320ms | tok/sec: 1,640,374 | mfu: 39.6% | epoch: 1 | remaining: 299s    
step 00305 (32.0%) | loss: 3.204327 | lrm: 1.00 | dt: 321ms | tok/sec: 1,631,503 | mfu: 39.4% | epoch: 1 | remaining: 204s    
step 00306 (32.1%) | loss: 3.200208 | lrm: 1.00 | dt: 382ms | tok/sec: 1,372,612 | mfu: 33.2% | epoch: 1 | remaining: 203s    
step 00307 (32.2%) | loss: 3.195105 | lrm: 1.00 | dt: 316ms | tok/sec: 1,659,529 | mfu: 40.1% | epoch: 1 | remaining: 203s    
step 00308 (32.3%) | loss: 3.192066 | lrm: 1.00 | dt: 341ms | tok/sec: 1,539,737 | mfu: 37.2% | epoch: 1 | remaining: 203s    
step 00309 (32.4%) | loss: 3.189052 | lrm: 1.00 | dt: 331ms | tok/sec: 1,583,538 | mfu: 38.3% | epoch: 1 | remaining: 202s    
step 00310 (32.5%) | loss: 3.191370 | lrm: 1.00 | dt: 319ms | tok/sec: 1,644,402 | mfu: 39.7% | epoch: 1 | remaining: 202s    
step 00311 (32.7%) | loss: 3.192173 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,952 | mfu: 39.1% | epoch: 1 | remaining: 202s    
step 00312 (32.8%) | loss: 3.190729 | lrm: 1.00 | dt: 331ms | tok/sec: 1,584,279 | mfu: 38.3% | epoch: 1 | remaining: 201s    
step 00313 (32.9%) | loss: 3.188863 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,990 | mfu: 39.1% | epoch: 1 | remaining: 201s    
step 00314 (33.0%) | loss: 3.184089 | lrm: 1.00 | dt: 326ms | tok/sec: 1,605,959 | mfu: 38.8% | epoch: 1 | remaining: 201s    
step 00315 (33.1%) | loss: 3.182856 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,726 | mfu: 39.1% | epoch: 1 | remaining: 200s    
step 00316 (33.2%) | loss: 3.184820 | lrm: 1.00 | dt: 323ms | tok/sec: 1,625,545 | mfu: 39.3% | epoch: 1 | remaining: 200s    
step 00317 (33.3%) | loss: 3.179556 | lrm: 1.00 | dt: 326ms | tok/sec: 1,610,326 | mfu: 38.9% | epoch: 1 | remaining: 200s    
step 00318 (33.4%) | loss: 3.177170 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,906 | mfu: 39.1% | epoch: 1 | remaining: 199s    
step 00319 (33.5%) | loss: 3.178891 | lrm: 1.00 | dt: 327ms | tok/sec: 1,602,584 | mfu: 38.7% | epoch: 1 | remaining: 199s    
step 00320 (33.6%) | loss: 3.178367 | lrm: 1.00 | dt: 325ms | tok/sec: 1,615,364 | mfu: 39.0% | epoch: 1 | remaining: 199s    
step 00321 (33.7%) | loss: 3.181970 | lrm: 1.00 | dt: 328ms | tok/sec: 1,597,906 | mfu: 38.6% | epoch: 1 | remaining: 198s    
step 00322 (33.8%) | loss: 3.178369 | lrm: 1.00 | dt: 340ms | tok/sec: 1,543,686 | mfu: 37.3% | epoch: 1 | remaining: 198s    
step 00323 (34.0%) | loss: 3.174681 | lrm: 1.00 | dt: 322ms | tok/sec: 1,629,974 | mfu: 39.4% | epoch: 1 | remaining: 198s    
step 00324 (34.1%) | loss: 3.174748 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,088 | mfu: 39.0% | epoch: 1 | remaining: 197s    
step 00325 (34.2%) | loss: 3.172678 | lrm: 1.00 | dt: 328ms | tok/sec: 1,599,623 | mfu: 38.6% | epoch: 1 | remaining: 197s    
step 00326 (34.3%) | loss: 3.175864 | lrm: 1.00 | dt: 320ms | tok/sec: 1,639,351 | mfu: 39.6% | epoch: 1 | remaining: 197s    
step 00327 (34.4%) | loss: 3.179980 | lrm: 1.00 | dt: 324ms | tok/sec: 1,620,404 | mfu: 39.2% | epoch: 1 | remaining: 196s    
step 00328 (34.5%) | loss: 3.174861 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,452 | mfu: 39.0% | epoch: 1 | remaining: 196s    
step 00329 (34.6%) | loss: 3.175821 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,664 | mfu: 39.4% | epoch: 1 | remaining: 196s    
step 00330 (34.7%) | loss: 3.172893 | lrm: 1.00 | dt: 327ms | tok/sec: 1,603,975 | mfu: 38.8% | epoch: 1 | remaining: 196s    
step 00331 (34.8%) | loss: 3.174747 | lrm: 1.00 | dt: 323ms | tok/sec: 1,625,219 | mfu: 39.3% | epoch: 1 | remaining: 195s    
step 00332 (34.9%) | loss: 3.172956 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,179 | mfu: 39.5% | epoch: 1 | remaining: 195s    
step 00333 (35.0%) | loss: 3.170985 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,979 | mfu: 39.1% | epoch: 1 | remaining: 195s    
step 00334 (35.1%) | loss: 3.169641 | lrm: 1.00 | dt: 327ms | tok/sec: 1,604,570 | mfu: 38.8% | epoch: 1 | remaining: 194s    
step 00335 (35.3%) | loss: 3.167661 | lrm: 1.00 | dt: 321ms | tok/sec: 1,630,826 | mfu: 39.4% | epoch: 1 | remaining: 194s    
step 00336 (35.4%) | loss: 3.169927 | lrm: 1.00 | dt: 327ms | tok/sec: 1,605,220 | mfu: 38.8% | epoch: 1 | remaining: 194s    
step 00337 (35.5%) | loss: 3.174102 | lrm: 1.00 | dt: 324ms | tok/sec: 1,617,291 | mfu: 39.1% | epoch: 1 | remaining: 193s    
step 00338 (35.6%) | loss: 3.171654 | lrm: 1.00 | dt: 328ms | tok/sec: 1,600,107 | mfu: 38.7% | epoch: 1 | remaining: 193s    
step 00339 (35.7%) | loss: 3.171398 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,469 | mfu: 39.2% | epoch: 1 | remaining: 193s    
step 00340 (35.8%) | loss: 3.172299 | lrm: 1.00 | dt: 326ms | tok/sec: 1,607,017 | mfu: 38.8% | epoch: 1 | remaining: 192s    
step 00341 (35.9%) | loss: 3.175069 | lrm: 1.00 | dt: 347ms | tok/sec: 1,511,422 | mfu: 36.5% | epoch: 1 | remaining: 192s    
step 00342 (36.0%) | loss: 3.174981 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,330 | mfu: 39.2% | epoch: 1 | remaining: 192s    
step 00343 (36.1%) | loss: 3.170171 | lrm: 1.00 | dt: 367ms | tok/sec: 1,426,642 | mfu: 34.5% | epoch: 1 | remaining: 191s    
step 00344 (36.3%) | loss: 3.169531 | lrm: 1.00 | dt: 315ms | tok/sec: 1,663,731 | mfu: 40.2% | epoch: 1 | remaining: 191s    
step 00345 (36.4%) | loss: 3.173920 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,864 | mfu: 39.7% | epoch: 1 | remaining: 191s    
step 00346 (36.5%) | loss: 3.169805 | lrm: 1.00 | dt: 335ms | tok/sec: 1,563,882 | mfu: 37.8% | epoch: 1 | remaining: 190s    
step 00347 (36.6%) | loss: 3.164994 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,120 | mfu: 39.6% | epoch: 1 | remaining: 190s    
step 00348 (36.7%) | loss: 3.162289 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,955 | mfu: 39.5% | epoch: 1 | remaining: 190s    
step 00349 (36.8%) | loss: 3.161894 | lrm: 1.00 | dt: 329ms | tok/sec: 1,594,406 | mfu: 38.5% | epoch: 1 | remaining: 189s    
step 00350 (36.9%) | loss: 3.160979 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,188 | mfu: 39.2% | epoch: 1 | remaining: 189s    
step 00351 (37.0%) | loss: 3.159742 | lrm: 1.00 | dt: 323ms | tok/sec: 1,620,816 | mfu: 39.2% | epoch: 1 | remaining: 189s    
step 00352 (37.1%) | loss: 3.157335 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,970 | mfu: 38.9% | epoch: 1 | remaining: 188s    
step 00353 (37.2%) | loss: 3.156866 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,946 | mfu: 39.6% | epoch: 1 | remaining: 188s    
step 00354 (37.3%) | loss: 3.151996 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,335 | mfu: 39.4% | epoch: 1 | remaining: 188s    
step 00355 (37.4%) | loss: 3.147179 | lrm: 1.00 | dt: 327ms | tok/sec: 1,601,672 | mfu: 38.7% | epoch: 1 | remaining: 187s    
step 00356 (37.5%) | loss: 3.150986 | lrm: 1.00 | dt: 324ms | tok/sec: 1,620,024 | mfu: 39.1% | epoch: 1 | remaining: 187s    
step 00357 (37.7%) | loss: 3.154597 | lrm: 1.00 | dt: 323ms | tok/sec: 1,623,041 | mfu: 39.2% | epoch: 1 | remaining: 187s    
step 00358 (37.8%) | loss: 3.156673 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,369 | mfu: 39.2% | epoch: 1 | remaining: 186s    
step 00359 (37.9%) | loss: 3.157826 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,712 | mfu: 39.2% | epoch: 1 | remaining: 186s    
step 00360 (38.0%) | loss: 3.156432 | lrm: 1.00 | dt: 325ms | tok/sec: 1,613,204 | mfu: 39.0% | epoch: 1 | remaining: 186s    
step 00361 (38.1%) | loss: 3.155434 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,947 | mfu: 39.0% | epoch: 1 | remaining: 185s    
step 00362 (38.2%) | loss: 3.149973 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,612 | mfu: 39.5% | epoch: 1 | remaining: 185s    
step 00363 (38.3%) | loss: 3.151421 | lrm: 1.00 | dt: 325ms | tok/sec: 1,615,288 | mfu: 39.0% | epoch: 1 | remaining: 185s    
step 00364 (38.4%) | loss: 3.148262 | lrm: 1.00 | dt: 328ms | tok/sec: 1,600,236 | mfu: 38.7% | epoch: 1 | remaining: 184s    
step 00365 (38.5%) | loss: 3.147981 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,949 | mfu: 39.1% | epoch: 1 | remaining: 184s    
step 00366 (38.6%) | loss: 3.144898 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,573 | mfu: 39.1% | epoch: 1 | remaining: 184s    
step 00367 (38.7%) | loss: 3.147094 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,779 | mfu: 39.0% | epoch: 1 | remaining: 183s    
step 00368 (38.8%) | loss: 3.146919 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,941 | mfu: 39.1% | epoch: 1 | remaining: 183s    
step 00369 (39.0%) | loss: 3.147170 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,787 | mfu: 39.1% | epoch: 1 | remaining: 183s    
step 00370 (39.1%) | loss: 3.143143 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,240 | mfu: 39.1% | epoch: 1 | remaining: 182s    
step 00371 (39.2%) | loss: 3.141698 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,279 | mfu: 39.5% | epoch: 1 | remaining: 182s    
step 00372 (39.3%) | loss: 3.145386 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,887 | mfu: 39.2% | epoch: 1 | remaining: 182s    
step 00373 (39.4%) | loss: 3.145907 | lrm: 1.00 | dt: 327ms | tok/sec: 1,603,096 | mfu: 38.7% | epoch: 1 | remaining: 182s    
step 00374 (39.5%) | loss: 3.140498 | lrm: 1.00 | dt: 359ms | tok/sec: 1,459,714 | mfu: 35.3% | epoch: 1 | remaining: 181s    
step 00375 (39.6%) | loss: 3.138724 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,093 | mfu: 38.8% | epoch: 1 | remaining: 181s    
step 00376 (39.7%) | loss: 3.138499 | lrm: 1.00 | dt: 341ms | tok/sec: 1,537,591 | mfu: 37.2% | epoch: 1 | remaining: 180s    
step 00377 (39.8%) | loss: 3.136482 | lrm: 1.00 | dt: 546ms | tok/sec: 959,574 | mfu: 23.2% | epoch: 1 | remaining: 180s    
step 00378 (40.0%) | loss: 3.136959 | lrm: 1.00 | dt: 314ms | tok/sec: 1,671,777 | mfu: 40.4% | epoch: 1 | remaining: 180s    
step 00379 (40.1%) | loss: 3.134579 | lrm: 1.00 | dt: 314ms | tok/sec: 1,671,683 | mfu: 40.4% | epoch: 1 | remaining: 179s    
step 00380 (40.2%) | loss: 3.128180 | lrm: 1.00 | dt: 344ms | tok/sec: 1,523,747 | mfu: 36.8% | epoch: 1 | remaining: 179s    
step 00381 (40.3%) | loss: 3.129779 | lrm: 1.00 | dt: 344ms | tok/sec: 1,523,413 | mfu: 36.8% | epoch: 1 | remaining: 179s    
step 00382 (40.5%) | loss: 3.126367 | lrm: 1.00 | dt: 318ms | tok/sec: 1,650,318 | mfu: 39.9% | epoch: 1 | remaining: 178s    
step 00383 (40.6%) | loss: 3.125125 | lrm: 1.00 | dt: 329ms | tok/sec: 1,592,093 | mfu: 38.5% | epoch: 1 | remaining: 178s    
step 00384 (40.7%) | loss: 3.125835 | lrm: 1.00 | dt: 342ms | tok/sec: 1,535,239 | mfu: 37.1% | epoch: 1 | remaining: 178s    
step 00385 (40.8%) | loss: 3.128425 | lrm: 1.00 | dt: 327ms | tok/sec: 1,601,620 | mfu: 38.7% | epoch: 1 | remaining: 177s    
step 00386 (40.9%) | loss: 3.131117 | lrm: 1.00 | dt: 326ms | tok/sec: 1,607,594 | mfu: 38.8% | epoch: 1 | remaining: 177s    
step 00387 (41.0%) | loss: 3.130387 | lrm: 1.00 | dt: 327ms | tok/sec: 1,605,161 | mfu: 38.8% | epoch: 1 | remaining: 177s    
step 00388 (41.1%) | loss: 3.128942 | lrm: 1.00 | dt: 321ms | tok/sec: 1,630,812 | mfu: 39.4% | epoch: 1 | remaining: 176s    
step 00389 (41.2%) | loss: 3.128970 | lrm: 1.00 | dt: 335ms | tok/sec: 1,566,965 | mfu: 37.9% | epoch: 1 | remaining: 176s    
step 00390 (41.3%) | loss: 3.128683 | lrm: 1.00 | dt: 324ms | tok/sec: 1,620,398 | mfu: 39.2% | epoch: 1 | remaining: 176s    
step 00391 (41.4%) | loss: 3.126133 | lrm: 1.00 | dt: 366ms | tok/sec: 1,431,134 | mfu: 34.6% | epoch: 1 | remaining: 175s    
step 00392 (41.6%) | loss: 3.121874 | lrm: 1.00 | dt: 313ms | tok/sec: 1,672,556 | mfu: 40.4% | epoch: 1 | remaining: 175s    
step 00393 (41.7%) | loss: 3.122022 | lrm: 1.00 | dt: 386ms | tok/sec: 1,359,993 | mfu: 32.9% | epoch: 1 | remaining: 175s    
step 00394 (41.8%) | loss: 3.118028 | lrm: 1.00 | dt: 316ms | tok/sec: 1,660,708 | mfu: 40.1% | epoch: 1 | remaining: 174s    
step 00395 (41.9%) | loss: 3.112725 | lrm: 1.00 | dt: 316ms | tok/sec: 1,659,681 | mfu: 40.1% | epoch: 1 | remaining: 174s    
step 00396 (42.0%) | loss: 3.106683 | lrm: 1.00 | dt: 335ms | tok/sec: 1,566,611 | mfu: 37.9% | epoch: 1 | remaining: 174s    
step 00397 (42.1%) | loss: 3.109426 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,721 | mfu: 39.0% | epoch: 1 | remaining: 173s    
step 00398 (42.2%) | loss: 3.110930 | lrm: 1.00 | dt: 316ms | tok/sec: 1,660,266 | mfu: 40.1% | epoch: 1 | remaining: 173s    
step 00399 (42.3%) | loss: 3.102956 | lrm: 1.00 | dt: 344ms | tok/sec: 1,523,347 | mfu: 36.8% | epoch: 1 | remaining: 173s    
step 00400 (42.4%) | loss: 3.101561 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,333 | mfu: 39.5% | epoch: 1 | remaining: 172s    
step 00401 (42.5%) | loss: 3.096410 | lrm: 1.00 | dt: 315ms | tok/sec: 1,663,006 | mfu: 40.2% | epoch: 1 | remaining: 172s    
step 00402 (42.7%) | loss: 3.096585 | lrm: 1.00 | dt: 347ms | tok/sec: 1,509,500 | mfu: 36.5% | epoch: 1 | remaining: 172s    
step 00403 (42.8%) | loss: 3.095169 | lrm: 1.00 | dt: 328ms | tok/sec: 1,599,326 | mfu: 38.6% | epoch: 1 | remaining: 171s    
step 00404 (42.9%) | loss: 3.094147 | lrm: 1.00 | dt: 319ms | tok/sec: 1,642,762 | mfu: 39.7% | epoch: 1 | remaining: 171s    
step 00405 (43.0%) | loss: 3.094737 | lrm: 1.00 | dt: 327ms | tok/sec: 1,601,018 | mfu: 38.7% | epoch: 1 | remaining: 171s    
step 00406 (43.1%) | loss: 3.098467 | lrm: 1.00 | dt: 323ms | tok/sec: 1,624,270 | mfu: 39.2% | epoch: 1 | remaining: 170s    
step 00407 (43.2%) | loss: 3.101054 | lrm: 1.00 | dt: 320ms | tok/sec: 1,637,699 | mfu: 39.6% | epoch: 1 | remaining: 170s    
step 00408 (43.3%) | loss: 3.094061 | lrm: 1.00 | dt: 325ms | tok/sec: 1,611,852 | mfu: 38.9% | epoch: 1 | remaining: 170s    
step 00409 (43.4%) | loss: 3.095901 | lrm: 1.00 | dt: 327ms | tok/sec: 1,604,153 | mfu: 38.8% | epoch: 1 | remaining: 169s    
step 00410 (43.5%) | loss: 3.101472 | lrm: 1.00 | dt: 319ms | tok/sec: 1,643,000 | mfu: 39.7% | epoch: 1 | remaining: 169s    
step 00411 (43.6%) | loss: 3.107626 | lrm: 1.00 | dt: 324ms | tok/sec: 1,616,829 | mfu: 39.1% | epoch: 1 | remaining: 169s    
step 00412 (43.7%) | loss: 3.104841 | lrm: 1.00 | dt: 324ms | tok/sec: 1,615,764 | mfu: 39.0% | epoch: 1 | remaining: 168s    
step 00413 (43.8%) | loss: 3.107809 | lrm: 1.00 | dt: 354ms | tok/sec: 1,481,849 | mfu: 35.8% | epoch: 1 | remaining: 168s    
step 00414 (44.0%) | loss: 3.105901 | lrm: 1.00 | dt: 313ms | tok/sec: 1,673,124 | mfu: 40.4% | epoch: 1 | remaining: 168s    
step 00415 (44.1%) | loss: 3.103637 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,470 | mfu: 39.1% | epoch: 1 | remaining: 167s    
step 00416 (44.2%) | loss: 3.105385 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,677 | mfu: 39.1% | epoch: 1 | remaining: 167s    
step 00417 (44.3%) | loss: 3.107699 | lrm: 1.00 | dt: 322ms | tok/sec: 1,627,092 | mfu: 39.3% | epoch: 1 | remaining: 167s    
step 00418 (44.4%) | loss: 3.107740 | lrm: 1.00 | dt: 346ms | tok/sec: 1,516,017 | mfu: 36.6% | epoch: 1 | remaining: 166s    
step 00419 (44.5%) | loss: 3.100290 | lrm: 1.00 | dt: 318ms | tok/sec: 1,647,337 | mfu: 39.8% | epoch: 1 | remaining: 166s    
step 00420 (44.6%) | loss: 3.097943 | lrm: 1.00 | dt: 323ms | tok/sec: 1,622,345 | mfu: 39.2% | epoch: 1 | remaining: 166s    
step 00421 (44.7%) | loss: 3.093563 | lrm: 1.00 | dt: 325ms | tok/sec: 1,611,634 | mfu: 38.9% | epoch: 1 | remaining: 166s    
step 00422 (44.8%) | loss: 3.092365 | lrm: 1.00 | dt: 329ms | tok/sec: 1,594,515 | mfu: 38.5% | epoch: 1 | remaining: 165s    
step 00423 (44.9%) | loss: 3.098495 | lrm: 1.00 | dt: 324ms | tok/sec: 1,618,711 | mfu: 39.1% | epoch: 1 | remaining: 165s    
step 00424 (45.0%) | loss: 3.099622 | lrm: 1.00 | dt: 325ms | tok/sec: 1,610,915 | mfu: 38.9% | epoch: 1 | remaining: 165s    
step 00425 (45.2%) | loss: 3.100225 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,634 | mfu: 39.3% | epoch: 1 | remaining: 164s    
step 00426 (45.3%) | loss: 3.095238 | lrm: 1.00 | dt: 320ms | tok/sec: 1,636,471 | mfu: 39.5% | epoch: 1 | remaining: 164s    
step 00427 (45.4%) | loss: 3.095193 | lrm: 1.00 | dt: 328ms | tok/sec: 1,596,562 | mfu: 38.6% | epoch: 1 | remaining: 164s    
step 00428 (45.5%) | loss: 3.092525 | lrm: 1.00 | dt: 326ms | tok/sec: 1,606,959 | mfu: 38.8% | epoch: 1 | remaining: 163s    
step 00429 (45.6%) | loss: 3.086585 | lrm: 1.00 | dt: 321ms | tok/sec: 1,635,720 | mfu: 39.5% | epoch: 1 | remaining: 163s    
step 00430 (45.7%) | loss: 3.088443 | lrm: 1.00 | dt: 328ms | tok/sec: 1,597,746 | mfu: 38.6% | epoch: 1 | remaining: 163s    
step 00431 (45.8%) | loss: 3.088802 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,201 | mfu: 39.0% | epoch: 1 | remaining: 162s    
step 00432 (45.9%) | loss: 3.087898 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,450 | mfu: 39.4% | epoch: 1 | remaining: 162s    
step 00433 (46.0%) | loss: 3.085738 | lrm: 1.00 | dt: 322ms | tok/sec: 1,630,267 | mfu: 39.4% | epoch: 1 | remaining: 162s    
step 00434 (46.1%) | loss: 3.090131 | lrm: 1.00 | dt: 322ms | tok/sec: 1,626,732 | mfu: 39.3% | epoch: 1 | remaining: 161s    
step 00435 (46.2%) | loss: 3.086256 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,697 | mfu: 39.5% | epoch: 1 | remaining: 161s    
step 00436 (46.3%) | loss: 3.088689 | lrm: 1.00 | dt: 359ms | tok/sec: 1,460,922 | mfu: 35.3% | epoch: 1 | remaining: 161s    
step 00437 (46.5%) | loss: 3.092993 | lrm: 1.00 | dt: 322ms | tok/sec: 1,625,732 | mfu: 39.3% | epoch: 1 | remaining: 160s    
step 00438 (46.6%) | loss: 3.093842 | lrm: 1.00 | dt: 344ms | tok/sec: 1,523,083 | mfu: 36.8% | epoch: 1 | remaining: 160s    
step 00439 (46.7%) | loss: 3.094575 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,267 | mfu: 39.0% | epoch: 1 | remaining: 160s    
step 00440 (46.8%) | loss: 3.092794 | lrm: 1.00 | dt: 326ms | tok/sec: 1,607,199 | mfu: 38.8% | epoch: 1 | remaining: 159s    
step 00441 (46.9%) | loss: 3.101179 | lrm: 1.00 | dt: 324ms | tok/sec: 1,620,311 | mfu: 39.1% | epoch: 1 | remaining: 159s    
step 00442 (47.0%) | loss: 3.103056 | lrm: 1.00 | dt: 324ms | tok/sec: 1,619,914 | mfu: 39.1% | epoch: 1 | remaining: 159s    
step 00443 (47.1%) | loss: 3.097287 | lrm: 1.00 | dt: 325ms | tok/sec: 1,614,879 | mfu: 39.0% | epoch: 1 | remaining: 158s    
step 00444 (47.2%) | loss: 3.100805 | lrm: 1.00 | dt: 326ms | tok/sec: 1,608,869 | mfu: 38.9% | epoch: 1 | remaining: 158s    
step 00445 (47.3%) | loss: 3.100491 | lrm: 1.00 | dt: 324ms | tok/sec: 1,620,637 | mfu: 39.2% | epoch: 1 | remaining: 158s    
step 00446 (47.4%) | loss: 3.098065 | lrm: 1.00 | dt: 326ms | tok/sec: 1,607,891 | mfu: 38.8% | epoch: 1 | remaining: 157s    
step 00447 (47.6%) | loss: 3.091200 | lrm: 1.00 | dt: 326ms | tok/sec: 1,609,850 | mfu: 38.9% | epoch: 1 | remaining: 157s    
step 00448 (47.7%) | loss: 3.089713 | lrm: 1.00 | dt: 321ms | tok/sec: 1,634,253 | mfu: 39.5% | epoch: 1 | remaining: 157s    
step 00449 (47.8%) | loss: 3.089423 | lrm: 1.00 | dt: 319ms | tok/sec: 1,641,835 | mfu: 39.7% | epoch: 1 | remaining: 156s    
step 00450 (47.9%) | loss: 3.087747 | lrm: 1.00 | dt: 330ms | tok/sec: 1,589,424 | mfu: 38.4% | epoch: 1 | remaining: 156s    
step 00451 (48.0%) | loss: 3.085863 | lrm: 1.00 | dt: 325ms | tok/sec: 1,612,559 | mfu: 39.0% | epoch: 1 | remaining: 156s    
step 00452 (48.1%) | loss: 3.080990 | lrm: 1.00 | dt: 322ms | tok/sec: 1,628,562 | mfu: 39.3% | epoch: 1 | remaining: 155s    
step 00453 (48.2%) | loss: 3.083377 | lrm: 1.00 | dt: 323ms | tok/sec: 1,625,478 | mfu: 39.3% | epoch: 1 | remaining: 155s    
step 00454 (48.3%) | loss: 3.078775 | lrm: 1.00 | dt: 321ms | tok/sec: 1,633,976 | mfu: 39.5% | epoch: 1 | remaining: 155s    
step 00455 (48.4%) | loss: 3.080214 | lrm: 1.00 | dt: 321ms | tok/sec: 1,632,175 | mfu: 39.4% | epoch: 1 | remaining: 154s    
step 00456 (48.5%) | loss: 3.081174 | lrm: 1.00 | dt: 327ms | tok/sec: 1,602,188 | mfu: 38.7% | epoch: 1 | remaining: 154s    
step 00457 (48.6%) | loss: 3.080653 | lrm: 1.00 | dt: 335ms | tok/sec: 1,566,178 | mfu: 37.8% | epoch: 1 | remaining: 154s    
step 00458 (48.7%) | loss: 3.079507 | lrm: 1.00 | dt: 323ms | tok/sec: 1,621,284 | mfu: 39.2% | epoch: 1 | remaining: 153s    
